,CDCID,GenusName,InitialExposure,LastExposure,TotalCases,Exposurestate,ExposureState,ExposureCounty1,ExposureCounty2,ExposureCounty3,ExposureCounty4,ExposureCounty5,ExposureCounty6,ExposureCounty7,ExposureCounty8,ExposureCounty9,ExposureCounty10,ExposureCounty11,TEMP,MAX,MIN,DEWP,SLP,STP,WDSP,MXSPD,PRCP,SNDP,Fog,Rain or Drizzle,Snow or Ice Pellets,Hail,Thunder,Tornado or Funnel Cloud,Median age,Immigrants,Households Median Income,%Food preparation,"%Farming, fishing, and forestry",Population Density,RH,SLP-STP,MSXPD-WDSP
273,11559,Norovirus,2012/5/8,2012/5/8,35,CO,Colorado,El Paso,,,,,,,,,,,45.4,61.0,36.92,35.34,1022.25,816.4,4.04,7.96,0.3475,0.0,0.2,1.0,0.0,0.0,0.0,0.0,34.22876712,60851.36712,57528.87123,6.172829963,0.195425863,291.7432389,67.65981458834432,205.85000000000002,3.92
274,11561,Norovirus,2012/6/11,2012/6/11,9,NY,New York,New York,,,,,,,,,,,70.2,74.75,66.9,58.5,1022.55,990.9000244140625,4.3,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.49972603,139000.2356,68036.60822,4.396631583,0.043931395,69965.98996,66.48052985874287,31.649975585937455,3.7
275,11566,Norovirus,2012/6/15,2012/6/15,14,OH,Ohio,Mahoning,,,,,,,,,,,71.68,83.71,52.15,53.98,1021.98,979.94,5.81,10.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.83452055,9102.227397,40976.65205,6.560522653,0.298915477,582.622255,53.69464629522229,42.039999999999964,4.2
276,11577,Norovirus,2012/6/12,2012/6/15,30,WY,Wyoming,Fremont,,,,,,,,,,,64.88125,79.85625,49.375,26.99166667,1009.1,827.875,8.258333333,20.58333333,0.0,0.0,0.0,0.0625,0.0,0.0,0.0625,0.0,38.45027397,2496.487671,48799.16849,6.222873292,1.081857479,4.349638934,23.763021862792765,181.22500000000002,12.324999996999999
277,11587,Norovirus,2012/4/27,2012/4/27,14,OR,Oregon,Marion,,,,,,,,,,,47.95,57.9,42.0,42.05,1022.55,1015.5,7.55,11.95,0.125,0.0,0.0,1.0,0.0,0.0,0.0,0.0,35.19616438,17412.90959,46632.13699,5.442042467,4.628721122,266.8363062,79.9061006795496,7.0499999999999545,4.3999999999999995
278,11615,Norovirus,2012/2/20,2012/2/28,56,AZ,Arizona,Maricopa,,,,,,,,,,,61.23582621,75.48717949,45.66887464,24.35252525,1014.087222,971.191358,5.133939394,11.4030303,0.00025641,0.0,0.0,0.051282051,0.0,0.0,0.0,0.0,34.66465753,193458.7644,54641.58904,5.771277221,0.234103584,418.0151633,24.198339350848393,42.89586399999996,6.269090905999999
279,11653,Norovirus,2012/6/16,2012/6/16,8,MN,Minnesota,Washington,,,,,,,,,,,69.7,78.8,62.6,64.1,1020.6500244140625,1020.25,3.3,15.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,38.25863014,13878.73973,80426.94247,4.605676486,0.343515771,619.4220111,82.42880473880533,0.4000244140625,11.7
280,11705,Norovirus,2012/1/13,2012/1/24,131,NC,North Carolina,Catawba,,,,,,,,,,,39.84166667,49.65,32.16666667,30.025,1019.066667,976.5583333,4.291666667,10.775,0.065833333,0.0,0.25,0.416666667,0.0,0.0,0.0,0.0,39.78342466,7966.315068,43780.46027,5.883622169,0.165275387,387.7595875,67.6441201550365,42.508333700000094,6.483333333
281,11729,Norovirus,2012/4/30,2012/5/4,81,NC,North Carolina,Nash,,,,,,,,,,,74.46,87.98,61.64,63.38,1019.1,1013.58,4.58,9.74,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,40.30931507,5434.438356,44313.27945,4.545895051,1.185165154,177.0589758,68.45089197931965,5.519999999999982,5.16
282,11736,Norovirus,2011/2/18,2011/2/19,72,MD,Maryland,Prince George's,,,,,,,,,,,59.15,73.15,49.775,27.35,1013.2,1002.9,12.125,20.225,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.77287671,55282.03151,73150.40685,4.010808422,0.113655498,1777.582614,29.516012911085422,10.300000000000068,8.100000000000001
283,11746,Norovirus,2012/7/2,2012/7/2,21,NY,New York,Queens,,,,,,,,,,,81.13333333,90.8,71.23333333,55.4,1011.133333,1010.4,6.1,12.63333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.35178082,88514.01096,56747.02466,6.706678635,0.079710503,20552.19184,41.33804874960835,0.733333000000016,6.53333333
284,11755,Norovirus,2012/3/30,2012/3/30,12,AZ,Arizona,Maricopa,,,,,,,,,,,73.11538462,86.86923077,55.72307692,30.60909091,1011.28,969.5,4.045454545,7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.64547945,194104.011,54710.05479,5.758665113,0.234953758,417.5623486,20.79624562220419,41.77999999999997,3.654545455
285,11768,Norovirus,2012/6/30,2012/7/1,18,OH,Ohio,Franklin,,,,,,,,,,,78.1125,90.5375,68.775,65.925,1011.775,982.3625,4.3625,15.075,0.18,0.0,0.0,0.75,0.0,0.0,0.75,0.0,33.54178082,70325.53151,50511.40411,5.836097616,0.141592868,2186.768046,66.26895209179716,29.412500000000023,10.712499999999999
286,11803,Norovirus,2012/2/11,2012/2/24,54,NV,Nevada,Washoe,,,,,,,,,,,34.58333333,48.12619048,24.39285714,22.675,1018.642857,867.2142857,5.342857143,14.32857143,0.027619048,0.085714286,0.023809524,0.119047619,0.142857143,0.0,0.0,0.0,37.07479452,25910.51233,54383.63151,6.685954296,0.199462859,67.05637547,61.35924866351197,151.42857130000004,8.985714287
287,11810,Norovirus,2012/7/6,2012/7/6,5,GA,Georgia,Muscogee,,,,,,,,,,,83.3,96.1,73.0,68.7,1014.5,1000.8,4.3,9.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.59452055,24318.94795,41373.69315,7.374523822,0.185996704,879.8738959,61.59152758334228,13.700000000000045,5.6000000000000005
288,11839,Norovirus,2011/1/15,2011/1/15,93,MD,Maryland,Anne Arundel,Baltimore County,Howard,Montgomery,Prince George's,,,,,,,30.9325,40.99166667,23.97416667,20.081,1022.238571,1017.996,2.66,8.234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.67260274,45445.4137,85093.04932,4.026859735,0.113186759,1497.03321,63.655490428939984,4.242570999999998,5.574
289,11894,Norovirus,2012/7/24,2012/7/30,260,MI,Michigan,Ottawa,,,,,,,,,,,73.0,78.88571429,67.28571429,64.13333129882812,1013.842857,1012.0,8.057142857,15.02857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.5230137,17573.72055,55856.07945,5.479916891,1.604675769,469.4678255,73.80228991167543,1.8428569999999809,6.971428572999999
290,11899,Norovirus,2012/7/11,2012/7/11,9,MN,Minnesota,Olmsted,,,,,,,,,,,74.3,86.0,60.45,50.4,1020.6,973.6,2.65,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.34657534,8138.235616,66603.7726,4.602929494,0.502401961,220.5114547,43.09764376783008,47.0,4.35
291,11916,Norovirus,2012/6/3,2012/6/3,9,PA,Pennsylvania,Philadelphia,,,,,,,,,,,64.7,75.0,54.0,48.3,1008.1,1003.9,6.6,15.0,0.38,0.0,0.0,1.0,0.0,0.0,0.0,0.0,33.59178082,67191.12055,37092.3589,6.260740848,0.083581245,11373.37299,55.3000635407524,4.2000000000000455,8.4
292,11924,Norovirus,2012/5/8,2012/5/13,8,AZ,Arizona,Maricopa,,,,,,,,,,,82.4832265,95.60192308,65.78799534,28.05439394,1008.454167,967.1337037,6.698333333,16.19757576,0.003809524,0.0,0.0,0.192307692,0.0,0.0,0.102564103,0.0,34.62273973,194869.089,54791.23562,5.743710756,0.235961822,417.0254397,13.760377697156109,41.32046330000003,9.499242426999999
293,12145,Norovirus,2012/9/1,2012/9/3,16,IL,Illinois,Vermilion,,,,,,,,,,,75.46666667,83.0,72.0,71.03333333,1012.5999755859375,986.5666667,6.466666667,11.96666667,0.633333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,39.50630137,3360.263014,40737.58356,4.32905854,0.321351287,91.17918129,86.16877605979732,26.03330888593746,5.500000003
294,12282,Norovirus,2012/9/14,2012/9/14,11,OH,Ohio,Mercer,,,,,,,,,,,63.79,76.81,55.82,54.89,1024.34,991.21,5.89,12.99,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,39.29589041,1221.69863,51671.67123,4.86366759,1.766230294,88.69005905,72.80319739900779,33.12999999999988,7.1000000000000005
295,12283,Norovirus,2012/9/18,2012/9/21,14,MN,Minnesota,Hennepin,,,,,,,,,,,55.825,67.825,47.31666667,36.675,1011.55,979.5583333,7.683333333,15.375,0.005833333,0.0,0.0,0.5,0.0,0.0,0.0,0.0,35.99835616,75561.21096,63305.03699,5.346193611,0.175505428,2082.157039,48.46739046158188,31.991666699999996,7.691666667
296,12289,Norovirus,2012/9/14,2012/9/14,22,IL,Illinois,Champaign,,,,,,,,,,,62.63333333,72.53333333,55.2,53.05,1026.0,998.85,8.25,14.0,0.116666667,0.0,0.0,0.666666667,0.0,0.0,0.0,0.0,28.76712329,21644.77808,44769.0411,7.031214977,0.407283736,201.1801059,70.8895306975089,27.149999999999977,5.75
297,11943,Norovirus,2012/5/12,2012/5/13,11,AZ,Arizona,Maricopa,,,,,,,,,,,85.81891026,99.42884615,66.65244755,22.88136364,1010.2425,968.7911111,5.617727273,11.75636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.62164384,194905.9603,54795.14795,5.742990064,0.236010403,416.9995646,9.969029602782266,41.45138889999998,6.138636367
298,11980,Norovirus,2012/8/2,2012/8/14,22,OH,Ohio,Franklin,,,,,,,,,,,75.10576923,86.58076923,64.41923077,60.87115385,1013.596154,983.8653846,5.344230769,12.35769231,0.072564103,0.0,0.0,0.461538462,0.0,0.0,0.192307692,0.0,33.53123288,70141.36438,50442.31507,5.834651692,0.142348351,2184.030325,61.32524989914644,29.730769399999986,7.013461540999999
299,12010,Norovirus,2012/8/12,2012/8/14,10,MN,Minnesota,Hennepin,,,,,,,,,,,67.46666667,78.77777778,56.9,55.18888889,1015.211111,983.4888889,3.411111111,8.777777778,0.005555556,0.0,0.0,0.555555556,0.0,0.0,0.0,0.0,35.99835616,75560.38904,63365.96164,5.353130488,0.177310342,2084.355144,64.78389887970285,31.722222099999954,5.3666666670000005
300,12026,Norovirus,2012/8/11,2012/8/11,5,CT,Connecticut,New Haven,,,,,,,,,,,76.3,84.13333333,70.7,71.6,1010.45,1000.9,3.9,12.36666667,1.38,0.0,0.333333333,0.666666667,0.0,0.0,0.0,0.0,39.14575342,35933.6274,62565.90685,4.877587131,0.205234477,1425.917951,85.44075996418744,9.550000000000068,8.46666667
301,12036,Norovirus,2012/7/20,2012/7/20,8,WA,Washington,Snohomish,,,,,,,,,,,64.7,74.55,59.35,58.1,1015.8,1002.8,5.6,16.05,0.02,0.0,0.0,0.5,0.0,0.0,0.5,0.0,37.13589041,45375.95068,68214.75616,5.19463323,0.443760434,340.5968562,79.19502414628023,13.0,10.450000000000001
302,12072,Norovirus,2012/8/24,2012/8/26,8,MN,Minnesota,Hennepin,,,,,,,,,,,74.42222222,86.93333333,66.0,63.78888889,1011.722222,980.3333333,6.255555556,11.67777778,0.042222222,0.0,0.0,0.888888889,0.0,0.0,0.222222222,0.0,35.99835616,75560.65205,63346.46575,5.350910687,0.176732769,2083.651751,69.52537046113851,31.38888869999994,5.4222222239999995
303,12103,Norovirus,2012/6/16,2012/6/19,7,OR,Oregon,Washington,,,,,,,,,,,62.475,73.725,54.95,50.9,1017.375,1009.15,5.0,11.025,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,35.35767123,40162.0726,64290.85068,5.373135027,1.031706021,731.4971631,65.85640460148255,8.225000000000023,6.025
304,12108,Norovirus,2012/7/14,2012/7/17,27,OR,Oregon,Linn,,,,,,,,,,,66.045,82.1525,53.795,52.1975,1012.0025,984.52,6.0525,14.705,0.0025,0.0,0.0,0.25,0.0,0.0,0.0,0.0,39.05273973,6342.716438,47119.0589,5.35685424,2.471525456,50.9135702,60.99363975514937,27.482500000000073,8.6525
305,12129,Norovirus,2012/1/10,2012/1/25,27,WI,Wisconsin,Walworth,,,,,,,,,,,22.94266667,30.87933333,14.60266667,15.78266667,1015.08,985.1386667,7.328,14.10666667,0.042,0.0,0.066666667,0.133333333,0.6,0.0,0.0,0.0,37.99424658,6686.242466,54630.2274,6.822076074,1.046017885,184.7900245,73.57343924631049,29.941333299999997,6.778666669999999
306,12134,Norovirus,2012/8/24,2012/8/24,22,NY,New York,Otsego,,,,,,,,,,,68.95,85.27,53.8,40.06,1021.37,1006.11,1.21,4.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.51068493,5149.758904,45820.10959,6.607596248,0.734892035,62.36253985,34.869415617651924,15.259999999999991,3.6799999999999997
307,12158,Norovirus,2012/6/28,2012/6/29,15,CO,Colorado,Boulder,,,,,,,,,,,68.73333333,88.33333333,52.5,45.55,1012.4000244140625,793.8400268554688,4.85,18.05,0.1175,0.0,0.0,0.5,0.0,0.0,0.166666667,0.0,35.64808219,31884.76849,67130.72877,5.947186194,0.232123541,407.6164961,43.373409310387565,218.55999755859375,13.200000000000001
308,12220,Norovirus,2012/9/15,2012/9/16,39,OH,Ohio,Wood,,,,,,,,,,,60.45,74.5,47.0,46.2,1023.0,1000.35,3.6,9.05,0.095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0539726,12697.65205,53707.56575,6.099881293,0.496912277,204.3239119,59.33347062319454,22.649999999999977,5.450000000000001
309,12247,Norovirus,2012/9/18,2012/9/18,13,MN,Minnesota,Hennepin,,,,,,,,,,,51.56666667,62.36666667,41.66666667,34.23333333,1016.033333,983.8,5.266666667,10.7,0.023333333,0.0,0.0,0.333333333,0.0,0.0,0.0,0.0,35.99835616,75561.17808,63307.47397,5.346471086,0.175577625,2082.244963,51.39822083441261,32.233333000000016,5.433333332999999
310,12254,Norovirus,2012/4/29,2012/4/29,6,WI,Wisconsin,Marathon,,,,,,,,,,,44.7,58.65,29.2,27.95,1025.0,979.3,5.75,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.24164384,5322.345205,54091.43014,4.753532884,1.363336576,86.86460099,51.536678755198494,45.700000000000045,6.75
311,12291,Norovirus,2012/9/22,2012/9/22,45,IL,Illinois,DuPage,,,,,,,,,,,51.0,59.55,43.55,43.15,1012.85,986.7,9.55,21.5,0.155,0.0,0.0,1.0,0.0,0.0,0.0,0.0,38.01315068,55390.10411,78068.13151,4.241431821,0.094028909,2802.839143,74.40275866165412,26.149999999999977,11.95
312,12298,Norovirus,2012/9/22,2012/9/22,25,OR,Oregon,Malheur,,,,,,,,,,,59.25,80.95,43.1,29.25,1015.85,908.05,2.65,7.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.15342466,2494.635616,38620.70685,5.991424718,7.399801179,3.166069053,31.79788681724106,107.80000000000007,5.300000000000001
313,12361,Norovirus,2012/9/23,2012/9/23,5,FL,Florida,Indian River,,,,,,,,,,,78.5,88.0,72.0,70.6,1017.0,1016.0,4.4,11.1,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.74136986,8679.336986,46194.64932,5.897924842,2.085549029,273.8372972,76.81160187653896,1.0,6.699999999999999
314,12375,Norovirus,2012/8/4,2012/8/4,6,CA,California,San Diego,,,,,,,,,,,67.64285714,76.31428571,62.46428571,57.51538462,1012.481818,991.8636364,4.5,9.764285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.73561644,163627.9918,63834.3726,5.823582016,0.586675402,733.4662631,70.03952417572246,20.618181599999957,5.264285714
315,12380,Norovirus,2012/10/5,2012/10/5,23,IL,Illinois,McLean,,,,,,,,,,,45.1,56.8,41.9,40.9,1022.4,990.3,7.9,13.0,1.02,0.0,0.0,1.0,0.0,0.0,1.0,0.0,32.05890411,14609.26849,59963.43288,6.391846617,0.241640233,142.8465271,85.11735610562118,32.10000000000002,5.1
316,12381,Norovirus,2012/1/7,2012/1/7,7,NJ,New Jersey,Atlantic,,,,,,,,,,,48.96666667,60.36666667,40.66666667,31.45,1009.633333,1007.5,5.5,10.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.20219178,11546.17808,54721.19178,11.2695956,0.333993767,495.1229524,50.613879575318585,2.1333329999999933,5.449999999999999
317,12383,Norovirus,2012/9/28,2012/9/28,7,OR,Oregon,Wasco,,,,,,,,,,,64.03,84.6,52.07,39.4,1013.83,973.19,1.47,7.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.61643836,2606.345205,43825.52877,4.570205866,12.54378683,10.51031527,40.28495051538871,40.639999999999986,5.86
318,12539,Norovirus,2012/11/2,2012/11/3,24,MN,Minnesota,Ramsey,,,,,,,,,,,36.4,41.45,31.55,24.3,1021.75,995.3,2.8,6.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.69479452,44066.30959,52927.77945,5.343701618,0.394512564,3341.971348,61.12260359670311,26.450000000000045,3.75
319,12808,Norovirus,2012/11/25,2012/12/3,66,CT,Connecticut,Fairfield,,,,,,,,,,,38.17407407,45.24814815,32.1,28.15,1023.074074,1014.483333,5.42962963,10.0,0.031481481,0.0,0.185185185,0.185185185,0.111111111,0.0,0.0,0.0,39.42520548,37219.12329,82789.09589,4.09519011,0.0938151,1463.244963,66.86633912757718,8.59074099999998,4.57037037
320,12449,Norovirus,2012/10/19,2012/10/22,14,OH,Ohio,Hamilton,,,,,,,,,,,51.75,64.75,41.925,44.175,1013.25,995.225,4.525,11.275,0.0375,0.0,0.5,0.5,0.0,0.0,0.0,0.0,37.1209589,36916.60822,49330.51233,6.310764228,0.10239939,1979.362444,75.26330550056068,18.024999999999977,6.75
321,12450,Norovirus,2012/10/13,2012/10/15,6,CT,Connecticut,New London,,,,,,,,,,,55.43333333,62.66666667,46.3,45.8,1020.833333,1020.533333,11.06666667,15.63333333,0.0,0.0,0.0,0.333333333,0.0,0.0,0.0,0.0,40.17369863,18792.04932,67471.39726,6.247982402,0.188408907,411.8283658,69.96830910831929,0.3000000000000682,4.566666659999999
322,12463,Norovirus,2012/6/5,2012/6/13,180,CA,California,Contra Costa,,,,,,,,,,,64.0,74.60222222,56.15777778,41.38888889,1014.253333,1012.288889,8.26,14.58666667,0.000888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.51726027,56259.24658,78819.36986,4.535677718,0.307320229,1464.721242,43.56463329276331,1.9644439999999577,6.32666667
323,12464,Norovirus,2012/10/21,2012/10/23,19,MN,Minnesota,Hennepin,,,,,,,,,,,55.65555556,67.13333333,46.18888889,46.98888889,1010.188889,978.1,7.333333333,12.76666667,0.06,0.0,0.0,0.333333333,0.0,0.0,0.111111111,0.0,35.99835616,75561.92329,63252.23562,5.340181651,0.17394117,2080.252014,72.5952156640265,32.088888999999995,5.433333337
324,12481,Norovirus,2012/10/19,2012/10/21,7,OR,Oregon,Marion,,,,,,,,,,,51.36666667,59.65,42.83333333,46.71666667,1013.283333,1006.05,5.783333333,13.65,0.21,0.0,0.0,1.0,0.0,0.0,0.0,0.0,35.19616438,17736.46027,46408.88219,5.4103196,4.704582162,265.8693369,84.06394506363793,7.233333000000016,7.8666666670000005
325,12501,Norovirus,2012/10/28,2012/10/29,53,IL,Illinois,Peoria,,,,,,,,,,,39.75,52.55,30.45,27.15,1025.65,1000.9,4.2,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.63479452,11277.86575,50868.93151,5.677249715,0.319863785,301.023361,60.33478585309574,24.750000000000114,6.3
326,12530,Norovirus,2012/10/27,2012/10/27,12,IL,Illinois,Vermilion,,,,,,,,,,,39.6,50.9,32.9,32.8,1021.5999755859375,997.7,8.7,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.46109589,3445.249315,40662.54247,4.359192452,0.315726367,91.23553907,76.40062334466842,23.899975585937455,5.300000000000001
327,12532,Norovirus,2012/11/2,2012/11/2,15,IL,Illinois,Cook,,,,,,,,,,,42.14,48.42,35.2,29.83333333,1016.75,993.1,8.72,14.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.31260274,172594.2082,54755.66575,5.493744668,0.106069297,5500.244753,61.402964580227504,23.649999999999977,5.459999999999999
328,12533,Norovirus,2012/10/23,2012/10/24,47,OH,Ohio,Franklin,,,,,,,,,,,67.575,78.6625,58.275,50.625,1017.475,987.375,6.8625,13.7625,0.045,0.0,0.0,1.0,0.0,0.0,0.375,0.0,33.51027397,69775.42192,50305.03425,5.831778622,0.143849506,2178.590438,54.59126451031736,30.100000000000023,6.8999999999999995
329,12544,Norovirus,2012/11/1,2012/11/1,5,OH,Ohio,Summit,,,,,,,,,,,38.95,41.0,35.1,35.8,1005.5,963.1,9.55,13.5,0.12,0.0,0.0,1.0,0.0,0.0,0.0,0.0,40.14246575,19571.53973,48995.50685,6.070684313,0.111082397,1317.000035,88.33693573051669,42.39999999999998,3.9499999999999993
330,12563,Norovirus,2012/10/11,2012/10/16,94,TX,Texas,Harris,,,,,,,,,,,75.01428571,85.05714286,67.15,65.44722222,1017.577778,1014.620833,5.147222222,11.84444444,0.020515873,0.0,0.047619048,0.142857143,0.0,0.0,0.047619048,0.0,32.20945205,197333.4699,52923.62329,5.418109171,0.185611027,2379.162944,72.22059824944813,2.956945000000019,6.697222218
331,12605,Norovirus,2012/11/4,2012/11/4,8,WA,Washington,Pierce,,,,,,,,,,,57.375,65.175,54.125,55.125,1022.666667,1011.0,2.9,10.525,0.046666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,35.79780822,58163.54795,59029.04384,5.726354023,0.346393899,476.0616711,92.18824715334252,11.666666999999961,7.625
332,12615,Norovirus,2012/11/9,2012/11/9,28,OH,Ohio,Hamilton,,,,,,,,,,,40.7,62.1,28.0,32.8,1023.3,1005.0,2.2,9.9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,37.11561644,37003.36986,49336.60274,6.3043547,0.102625482,1979.345729,73.20290514137972,18.299999999999955,7.7
333,12620,Norovirus,2012/10/17,2012/10/19,37,KY,Kentucky,Pulaski,,,,,,,,,,,57.16666667,65.6,49.4,41.33333333,1014.7738037109375,975.0,6.733333333,15.33333333,0.0,0.0,0.0,0.333333333,0.0,0.0,0.0,0.0,41.01205479,2376.756164,33273.03014,4.810235287,0.827772402,95.54066012,55.393780093583125,39.7738037109375,8.599999997000001
334,12623,Norovirus,2012/11/13,2012/11/14,50,MN,Minnesota,Blue Earth,,,,,,,,,,,33.15,48.2,23.9,22.5,1018.3499755859375,987.85,6.65,11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.80739726,6607.673973,49096.40685,7.928645978,0.976717884,85.07759883,64.50315521692875,30.499975585937477,4.449999999999999
335,12645,Norovirus,2012/2/25,2012/2/25,46,MD,Maryland,Baltimore County,,,,,,,,,,,42.65,49.0,39.3,22.6,1006.8,1007.5,18.8,31.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.10684932,44535.5726,66148.20822,4.647318379,0.099125679,1351.811191,44.602764171488005,-0.7000000000000455,12.649999999999999
336,12685,Norovirus,2012/9/29,2012/9/29,16,CA,California,Los Angeles,,,,,,,,,,,74.725,86.56875,63.4375,50.50666667,1012.975,974.75,4.5125,10.65625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.74575342,283962.0986,56413.78356,5.258967643,0.335997864,2421.925399,42.65870260812865,38.22500000000002,6.14375
337,12697,Norovirus,2012/11/25,2012/11/25,22,IL,Illinois,McHenry,,,,,,,,,,,32.74,41.92,24.88,21.21,1014.04,985.33,6.53,11.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.74246575,12770.8274,77160.73973,4.651651234,0.243069681,511.6429294,62.088526573017,28.709999999999923,5.169999999999999
338,12727,Norovirus,2012/10/21,2012/10/21,13,CT,Connecticut,Hartford,,,,,,,,,,,55.4,69.95,42.55,38.6,1010.75,1007.2,6.2,13.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.92849315,38848.25479,64327.27945,5.211447021,0.140333595,1215.610378,53.090125108914656,3.5499999999999545,7.749999999999999
339,12744,Norovirus,2012/12/1,2012/12/1,26,IL,Illinois,Morgan,,,,,,,,,,,51.9,67.8,36.9,44.7,1013.25,994.3,6.5,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.82794521,2696.465753,45020.56438,6.018350436,1.279130789,62.87053483,76.36108106581977,18.950000000000045,7.5
340,12748,Norovirus,2012/12/1,2012/12/1,38,MN,Minnesota,Mower,,,,,,,,,,,37.6,46.4,32.0,36.2,1012.1500244140625,967.6,7.6,15.9,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,38.79780822,2296.257534,45773.76986,5.074649366,1.324422906,54.97096024,94.62609912983258,44.55002441406248,8.3
341,12789,Norovirus,2012/12/1,2012/12/1,29,VA,Virginia,Washington,,,,,,,,,,,44.9,61.7,34.2,38.5,1026.0999755859375,951.8,1.7,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.22630137,3516.0,41748.09863,4.122208363,0.797721495,97.65560953,78.11295661116145,74.29997558593755,6.3
342,12800,Norovirus,2012/12/2,2012/12/4,11,NY,New York,Nassau,,,,,,,,,,,48.49666667,55.76,42.76333333,24.26333333,1024.04,1021.3,4.863333333,10.68333333,0.003333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.03506849,37926.00548,96179.57808,3.700746911,0.081522363,4695.986078,38.32082029759676,2.740000000000009,5.819999997
343,12819,Norovirus,2012/11/19,2012/11/22,22,FL,Florida,Manatee,,,,,,,,,,,63.4625,71.4125,55.6125,52.15,1018.3375,1017.725,5.9,11.725,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,45.45739726,22901.3589,48282.93288,5.746089677,1.477540235,434.1846952,66.61723891104006,0.6124999999999545,5.824999999999999
344,12835,Norovirus,2012/3/3,2012/3/3,6,WI,Wisconsin,Outagamie,,,,,,,,,,,30.4,32.0,28.4,26.9,1013.6124877929688,966.7,14.5,20.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,37.35041096,8973.969863,57673.7589,5.451148681,0.462932961,277.7631602,86.6308863666068,46.912487792968705,5.5
345,12839,Norovirus,2012/11/11,2012/11/11,5,WA,Washington,King,,,,,,,,,,,39.15,48.775,33.025,29.0,1023.325,1016.9,3.2,6.525,0.0,0.0,0.0,0.75,0.25,0.0,0.0,0.0,37.11506849,123226.8712,70843.62192,5.333298796,0.245265576,906.6329726,66.64416128895722,6.425000000000068,3.325
346,12867,Norovirus,2012/12/5,2012/12/7,135,OR,Oregon,Multnomah,,,,,,,,,,,46.18333333,51.65,38.65,41.48333333,1021.116667,1018.2,5.616666667,12.51666667,0.293333333,0.0,0.0,0.833333333,0.0,0.0,0.0,0.0,35.90493151,58182.34521,50923.60548,7.228437367,0.554538131,1687.066327,83.55704512704719,2.9166669999999613,6.900000003
347,12884,Norovirus,2012/11/9,2012/11/9,8,OR,Oregon,Yamhill,,,,,,,,,,,40.1,46.0,35.6,37.2,1011.3,1005.6,1.1,6.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,36.85753425,8004.438356,53985.11233,5.851350255,2.945751684,137.8481443,89.27038592187431,5.699999999999932,4.9
