,Unnamed: 0,CDCID,GenusName,InitialExposure,LastExposure,TotalCases,Exposurestate,ExposureState,ExposureCounty1,ExposureCounty2,ExposureCounty3,ExposureCounty4,ExposureCounty5,ExposureCounty6,ExposureCounty7,ExposureCounty8,ExposureCounty9,ExposureCounty10,ExposureCounty11,TEMP,SLP,WDSP,PRCP,RH,SLP-STP,MXSPD-WDSP,Median age,Immigrants,Households Median Income,%Food preparation,"%Farming, fishing, and forestry",Population Density
92,750,265078,Norovirus,2015-06-19,2015-06-20,10,IL,Illinois,McHenry,,,,,,,,,,,63.02,1015.24,6.495,0.0,65.19576187,27.31,8.26,39.104530237813705,13129.273273254712,76601.23457810722,4.928232743077283,0.2594802284494579,510.1072882446042
93,751,265100,Norovirus,2015-07-02,2015-07-02,5,MN,Minnesota,Traverse,,,,,,,,,,,62.0,1018.156494140625,6.1,0.0,71.30016526,38.26744842529297,5.0,48.54156860267756,182.0681870617661,49071.14041052366,3.63010992994476,3.3135572755934883,5.993762240132716
94,752,265105,Norovirus,2015-06-13,2015-06-13,5,FL,Florida,Bay,,,,,,,,,,,81.6,1019.34,8.44,0.0,82.30507067,1.44,7.94,39.742920441336494,13429.93818378268,47209.56618539462,8.774677781998804,0.3675464263875598,229.38231006038492
95,753,265111,Norovirus,2015-06-23,2015-06-24,11,MI,Michigan,Ottawa,,,,,,,,,,,63.9,1015.6,8.25,0.0,82.61241798,12.070910453796388,6.75,34.71659719531211,19503.898117200573,58525.59051725694,5.357451070693905,1.3037437454293423,481.5747068684847
96,758,265441,Norovirus,2015-08-01,2015-08-05,14,OR,Oregon,Clackamas,,,,,,,,,,,73.24,1013.916,3.776,0.0,42.41680946,19.236,5.092,41.22213067735207,29644.345414973846,65245.2272328597,4.845267863371454,0.8309013710264861,207.12113631859023
97,759,265476,Norovirus,2015-07-22,2015-08-03,70,SC,South Carolina,Kershaw,,,,,,,,,,,81.85384615,1013.938462,2.438461538,0.0,65.87268523,10.861539,6.057692308,41.232857234623694,3502.472488178389,43111.63435370919,5.698786293220388,0.98741457734812,86.12201789712827
98,762,265553,Norovirus,2015-07-15,2015-07-15,12,FL,Florida,Pasco,,,,,,,,,,,78.7,1016.8021240234376,1.5,0.0,81.92357619,11.689582824707031,12.5,44.30026900800212,28385.55152503018,44823.66304815748,6.150446680049521,0.3548280777172672,637.236274134613
99,764,265597,Norovirus,2015-06-03,2015-07-04,152,UT,Utah,Salt Lake,,,,,,,,,,,79.421875,1009.075,6.45,0.0203125,31.26364254,139.765625,6.965625,31.63661952389181,55476.24565334792,61652.84569766396,5.138462534342789,0.1016950102732617,1442.7198693859496
100,765,265672,Norovirus,2015-08-27,2015-08-28,27,FL,Florida,Duval,,,,,,,,,,,79.90833333,1014.98,4.366666667,0.088,77.43164636,1.23,7.708333333,35.973934912356,54002.92042868541,47493.45439985954,6.438379551665676,0.2360046960361302,1163.9890933099468
101,767,266073,Norovirus,2015-08-13,2015-08-20,18,NC,North Carolina,Wake,,,,,,,,,,,78.2,1017.95,3.4875,0.02375,67.90333238,15.3625,4.9875,35.17717259253621,66949.5735778377,66805.27358862199,5.341206042131572,0.1789793880947559,1158.2316113106972
102,828,267371,Norovirus,2015-06-27,2015-06-27,11,WA,Washington,Clark,,,,,,,,,,,80.2,1011.8,6.1,0.0,47.64957174,0.5,6.9,37.27841900216796,26475.145816885728,60182.43551235358,5.019072746576968,0.3163816772752714,701.5297698717204
103,832,267464,Norovirus,2015-07-29,2015-07-29,50,CA,California,San Diego,,,,,,,,,,,71.30666667,1013.330769,4.28,0.0,71.762246,17.6846152,6.5,35.00524779287995,154448.91490784122,64133.31050465214,6.285583251574344,0.6655455506186133,762.4875444853698
104,864,268131,Norovirus,2015-08-01,2015-08-01,5,CA,California,San Diego,,,,,,,,,,,72.11428571,1014.127273,4.7,0.0,71.95404368,18.4689397,5.278571429,35.00699333885191,154418.05655433747,64134.278304770574,6.287173411882852,0.6652635081040428,762.5644742978162
105,865,268132,Norovirus,2015-07-29,2015-08-01,8,CA,California,San Diego,,,,,,,,,,,72.6802381,1014.667876,4.725,0.000333333,71.92908824,17.7263696,5.79130952,35.00612029430204,154433.48448493917,64133.79196752487,6.286379221243354,0.6654047827340235,762.5260197963581
106,897,268801,Norovirus,2015-08-18,2015-08-18,33,CA,California,Alameda,,,,,,,,,,,66.71666667,1012.3,6.65,0.0,67.64334858,6.633333,5.01666667,37.02667986628725,100686.26900182976,74776.98700858666,4.943435147341595,0.209511619738991,2132.653414435932
107,928,269273,Norovirus,2016-06-25,2016-06-25,20,OH,Ohio,Crawford,,,,,,,,,,,71.38,1019.92,2.87,0.0,47.52782374,40.48,3.13,42.742373689405824,1840.999410261786,40505.57350173781,6.782636347327199,0.8996799668656733,106.03917624406964
108,929,269280,Norovirus,2016-06-16,2016-06-23,14,WI,Wisconsin,Manitowoc,,,,,,,,,,,69.625,1017.2375,6.8625,0.0325,58.54374351,25.0125,5.4875,44.298102297839485,2205.514573061372,48841.559160303164,5.441334512390322,1.7266875222479174,136.45351635077975
109,930,269315,Norovirus,2016-07-02,2016-07-02,13,SC,South Carolina,Charleston,,,,,,,,,,,82.05,1016.5,5.733333333,0.18,81.47453445,0.633333,7.566666667,36.64597659541946,29777.86354433088,54063.4078736208,7.782238646149046,0.1852568275092022,411.3262983350892
110,931,269376,Norovirus,2016-07-07,2016-07-08,5,OH,Ohio,Lucas,,,,,,,,,,,77.9,1009.0,6.0,0.365,71.07268416,24.35,7.0,37.81067294247834,19498.406777641016,42220.94911525258,6.956276472803824,0.2348454109348504,1277.5307230351011
111,932,269682,Norovirus,2016-07-29,2016-07-29,11,MN,Minnesota,Hennepin,,,,,,,,,,,69.9,1017.2,5.866666667,0.0,56.18252611,31.8,4.500000003,36.1487804057617,83026.32771000722,66891.9971113562,5.57087795514404,0.1881822108485232,2175.108676228902
112,933,269700,Norovirus,2016-07-07,2016-07-12,14,GA,Georgia,Gwinnett,,,,,,,,,,,84.2,1018.9701538085938,7.466666667,0.0,63.66089855,61.84882736206055,4.700000003,34.664871284670745,56335.81993744517,60909.77720830761,5.353202298275512,0.1300958123296242,2014.822989732532
113,934,269714,Norovirus,2016-08-03,2016-08-06,8,TN,Tennessee,Greene,,,,,,,,,,,76.31,1013.9,2.3275,0.0925,37.83902996,47.355,7.4275,43.88018581236351,3372.9149910702354,35929.260088336334,5.713490963070471,0.277136839738274,110.14939028961632
114,935,269723,Norovirus,2016-08-04,2016-08-11,15,MN,Minnesota,Hennepin,,,,,,,,,,,75.175,1013.841667,6.729166667,0.48375,65.30014995,31.4250003,7.312500003,36.15182986407722,83073.74785338812,66951.85900786356,5.56765081989537,0.1882344675009765,2175.6265084827505
115,936,269737,Norovirus,2016-08-05,2016-08-09,10,OR,Oregon,Baker,,,,,,,,,,,63.14,1011.14,5.76,0.016,45.6497108,115.66,8.5,48.253207239969136,1384.513319979365,41337.81656738244,5.266386157607853,3.679634194345403,5.228814050324077
116,947,270156,Norovirus,2016-06-10,2016-06-10,10,GA,Georgia,Richmond,,,,,,,,,,,79.85,1017.0,2.2,0.0,64.52436469,9.95,3.85,33.36982447852231,17242.807033172645,37836.05620570737,7.496028789833709,0.263698084314374,620.7651243971551
117,959,270642,Norovirus,2016-08-24,2016-08-27,50,NC,North Carolina,Davie,,,,,,,,,,,77.2875,1021.591064453125,1.1975,0.0,78.18549158,27.660415649414062,5.845,44.14223906754638,2197.600675371282,51663.60246549804,5.940321247164961,0.1570669391268898,157.18626988490735
118,988,271832,Norovirus,2016-06-26,2016-06-27,11,CA,California,San Diego,,,,,,,,,,,70.98846154,1012.229924,4.361538462,0.0,67.4459836,17.3530009,6.211538458,35.20945067662684,153488.9493224334,65075.39737597758,6.351880405208052,0.6209990567524935,769.8049599650343
119,1043,274061,Norovirus,2016-08-27,2016-08-27,8,WA,Washington,Grays Harbor,,,,,,,,,,,62.2,1013.0,11.0,0.0,87.68993409,1.1,4.0,42.86497883079311,4687.697873879644,44142.7643835916,7.384536374927207,2.589625691804624,37.46607524140936
120,1050,274336,Norovirus,2016-06-05,2016-06-05,12,IL,Illinois,Cook,,,,,,,,,,,69.0,1004.45,8.4,0.545,67.54153445,21.8833333,9.03333333,35.97705411596552,177733.74371347236,55797.05113059797,5.620106434533639,0.0931443568926954,5534.660865920336
121,1052,274359,Norovirus,2016-08-10,2016-08-13,13,IL,Illinois,Peoria,,,,,,,,,,,79.4,1013.0,5.25,0.495,81.08226767,23.6,6.75,36.854033040580845,10293.479677702437,51296.91888084361,6.120573408512583,0.2335220548693183,301.9273346480281
122,1083,275684,Norovirus,2017-07-04,2017-07-04,11,OH,Ohio,Lorain,,,,,,,,,,,70.9,1019.4,6.2,0.0,57.63628153,28.5,3.7,41.33808910272665,14901.828078207973,54182.49013133167,6.405254975401612,0.3168755510565819,620.5024728417732
123,1093,275116,Norovirus,2017-06-09,2017-06-10,15,OH,Ohio,Cuyahoga,,,,,,,,,,,71.175,1011.666667,8.2125,0.0025,53.03513424,26.6500003,6.5625,40.40871786772236,47434.31736147206,45901.47200048786,6.031830905613365,0.099261622744999,2751.557297306891
124,1094,275281,Norovirus,2017-06-17,2017-06-18,39,AR,Arkansas,Benton,,,,,,,,,,,76.35,1007.325,6.125,0.219166667,78.81900297,44.15,7.9625,35.14664955318628,15883.796326481115,60126.31683088469,4.140552046396154,0.4774063521245317,293.021518706652
125,1100,275478,Norovirus,2017-06-24,2017-06-24,11,MN,Minnesota,Washington,,,,,,,,,,,60.71,1014.8,10.93,0.01,59.23491345,29.29,12.77,39.09351864273466,18159.231472642405,88178.99274644343,4.850937429195397,0.349576564509809,650.0186684972499
126,1104,275513,Norovirus,2017-06-22,2017-06-22,18,MN,Minnesota,Stearns,,,,,,,,,,,67.3,1016.466552734375,3.9,0.01,76.63220491,43.8970832824707,6.0,34.08548307684779,15639.493323981324,58160.57774096332,6.232028022899769,1.1302295337484307,114.9577635314884
127,1105,275521,Norovirus,2017-06-23,2017-06-24,8,SC,South Carolina,Florence,,,,,,,,,,,82.15,1014.75,9.3,0.0,78.5527429,5.05,4.7,38.64825131191204,5423.133228373366,42784.22860516001,6.0875607811731385,0.4747806576040492,173.22874428291928
128,1106,275526,Norovirus,2017-06-24,2017-06-24,8,SC,South Carolina,Florence,,,,,,,,,,,82.6,1013.8,10.7,0.0,77.16108794,5.2,4.3,38.64867850581741,5423.87150316083,42785.120611551385,6.087616961958094,0.4750109366110639,173.22862693320613
129,1108,275537,Norovirus,2016-08-30,2016-09-07,24,CA,California,Contra Costa,,,,,,,,,,,69.58888889,1009.944444,9.677777778,0.0,48.22247587,0.744444,5.088888892,39.00960604530468,62808.41470161748,81615.81864736787,4.738983426176353,0.3006686268862528,1541.7026635367988
130,1112,275586,Norovirus,2016-06-09,2016-06-09,5,CA,California,San Diego,,,,,,,,,,,65.78461538,1011.545455,5.084615385,0.0,74.20768696,16.9762242,5.546153845,35.19930486412491,153384.4343767577,64971.84935167821,6.352337273688789,0.62361646854265,769.470466522347
131,1113,275599,Norovirus,2017-06-28,2017-06-29,20,WI,Wisconsin,Taylor,,,,,,,,,,,61.3,1017.5838623046876,7.8,0.15,85.92708532,46.20745086669922,6.2,43.42904570493366,801.8623584638882,48575.43526220501,3.174724599111506,4.366792018200964,20.956013106936
132,1114,275612,Norovirus,2017-06-20,2017-06-22,15,NE,Nebraska,Lancaster,,,,,,,,,,,79.63333333,1008.466667,8.166666667,0.0,52.68230956,41.4000003,6.866666663,33.09419272175444,21809.48936643108,54703.98173997543,6.0061083561437085,0.3185544496840861,362.7850045170137
133,1115,275658,Norovirus,2017-07-07,2017-07-07,5,KS,Kansas,Johnson,,,,,,,,,,,79.8,1015.9,8.15,0.0,70.54275852,37.75,7.4,37.211159515680585,38055.72635472625,79586.90665523434,4.640881027364877,0.2012364720074963,1215.9158517876783
134,1117,275810,Norovirus,2017-07-14,2017-07-15,32,HI,Hawaii,Honolulu,,,,,,,,,,,80.51666667,1018.05,7.375,0.003333333,64.81801215,0.866667,5.53333333,37.56651305763462,57519.165979950405,78752.40830814888,7.529129145459045,0.3976225123333435,1646.1896615185574
135,1119,275824,Norovirus,2015-06-05,2015-06-05,6,CA,California,San Diego,,,,,,,,,,,62.43333333,1011.776923,6.1,0.0,63.02546629,17.9230768,5.08666667,34.97475039430815,154994.1209385962,64120.16709624682,6.254368598711476,0.6697610071844704,761.0718588982867
136,1121,275924,Norovirus,2017-08-03,2017-08-08,431,OH,Ohio,Lucas,,,,,,,,,,,69.15,1015.85,7.327777778,0.022777778,69.17125719,24.95,7.405555552,37.91475721716869,20095.319650239264,43999.54590889028,7.066235372456769,0.255412758389046,1273.0829875742356
137,1122,276130,Norovirus,2017-08-26,2017-08-26,10,IL,Illinois,Lake,,,,,,,,,,,65.1,1024.1,6.95,0.0,67.57873613,26.3,7.05,37.92611306161583,40814.375392971255,81565.74640175811,4.559678399223279,0.1752079099541427,1586.793003075249
138,1123,275982,Norovirus,2017-08-12,2017-08-12,40,MN,Minnesota,Wright,,,,,,,,,,,65.55,1015.7079467773438,0.65,0.025,70.00704679,28.005416870117188,4.4,36.03161255112195,7714.156112710726,76969.95957971801,4.075657920176515,0.6799643404826123,197.49001342303012
139,1124,276000,Norovirus,2017-08-03,2017-08-12,27,MN,Minnesota,Mille Lacs,,,,,,,,,,,64.36,1019.4239501953124,3.24,0.0,72.80814412,39.80750274658203,6.45,40.28633624297669,1899.733045466496,52960.5813923941,5.9936844704163095,1.0232117927158155,44.88414272824267
140,1125,276008,Norovirus,2017-08-15,2017-08-16,35,OH,Ohio,Butler,,,,,,,,,,,76.95,1013.9,1.475,0.0,72.64477279,22.675,5.275,36.43346525982807,26275.86584866232,61360.17560975629,6.08674170991736,0.1542927886930161,802.4741209418185
141,1126,276049,Norovirus,2017-08-17,2017-08-20,25,WI,Wisconsin,Pierce,,,,,,,,,,,66.0625,1019.665771484375,4.9025,0.2675,83.09886226,49.25010681152344,5.465,36.36627689197156,4998.086391398837,65671.68712958861,6.06328826372925,2.1306094545543828,71.60275074826079
142,1127,276051,Norovirus,2017-08-13,2017-08-13,17,MI,Michigan,Oakland,,,,,,,,,,,68.55,1016.9,2.45,0.01,70.33281319,30.3,6.0,40.97906948415533,71402.21604779585,72010.88377496834,5.002688920783013,0.0988847306850119,1427.8834385973182
143,1128,276054,Norovirus,2017-06-28,2017-06-28,5,UT,Utah,Salt Lake,,,,,,,,,,,77.05,1004.8,5.15,0.0,28.24528289,144.55,8.8,32.254078333953174,60481.72269442136,66206.28849792978,5.119499814677246,0.0972910928874604,1481.0719117186338
144,1129,276134,Norovirus,2017-06-09,2017-06-09,5,IL,Illinois,Kane,,,,,,,,,,,76.2,1008.9,9.5,0.06,45.18566611,25.3,6.4,36.3633324413852,27203.44898014193,72937.98239743857,5.247169726844815,0.249898220087705,1014.8857512207036
145,1130,276135,Norovirus,2017-08-28,2017-08-28,24,MA,Massachusetts,Middlesex,,,,,,,,,,,63.0,1027.3,4.0,0.0,56.52447711,6.2,8.0,38.499339434627366,102132.23460793003,91592.24475957842,4.595278672894004,0.0891509772531518,1928.8832385281096
146,1131,276136,Norovirus,2017-08-28,2017-08-31,17,MA,Massachusetts,Suffolk,,,,,,,,,,,65.2125,1018.8125,3.5875,0.00875,71.67180603,0.4625,9.1875,32.53749362068997,75597.87912763859,59953.20006153779,7.560129238683445,0.1455180095101935,13346.2939424379
147,1140,276573,Norovirus,2017-06-01,2017-06-07,51,IL,Illinois,DuPage,Kane,Will,,,,,,,,,70.48571429,1014.97619,5.95952381,0.0,51.36545094,23.123809,6.70714286,37.49564902688667,37331.69982961757,78104.85103639054,4.962770791000165,0.1646023343365575,1559.1672518378696
148,1141,276574,Norovirus,2017-06-13,2017-06-15,116,IL,Illinois,DuPage,,,,,,,,,,,77.05,1011.75,7.166666667,0.33,67.58788573,25.3833333,10.38333333,38.99948468700234,54755.363153368766,82685.26204067828,4.715294998514605,0.0866322633547895,2842.6959364858794
149,1166,277189,Norovirus,2017-08-08,2017-08-11,29,WA,Washington,King,,,,,,,,,,,70.7625,1014.1,3.54375,0.0,68.42083697,6.208333,4.55,37.20853755543331,145808.91111185763,81537.36686494004,5.595743822713334,0.2947972273240473,993.524789673898
150,1206,278733,Norovirus,2017-08-20,2017-08-20,6,CA,California,San Diego,,,,,,,,,,,68.86,1013.792857,4.364285714,0.0,70.19750044,17.8313185,5.949999996,35.36152502723452,157450.96433361314,69010.92140577373,6.469888252533275,0.5554665616957442,778.1236337836423
151,1267,280210,Norovirus,2018-06-20,2018-06-20,133,NC,North Carolina,Alexander,,,,,,,,,,,81.27,1021.150634765625,2.25,0.04,67.17721329,36.36277770996094,6.5,43.07889559802001,2062.208551024108,45010.40323690279,2.939908393360953,0.5886416342413638,142.81130370123046
152,1274,280071,Norovirus,2017-06-04,2017-06-04,11,CA,California,San Diego,,,,,,,,,,,64.2375,1011.823077,3.693333333,0.0,80.19448143,17.2076924,5.066666667,35.34377017829317,156593.1589448822,68130.08445862879,6.42842617514131,0.5666417095506323,776.5600867631254
153,1275,280110,Norovirus,2018-06-02,2018-06-02,9,OH,Ohio,Medina,,,,,,,,,,,66.92,1012.6,7.2,0.01,39.99418289,33.11,4.38,41.88951214796659,9123.582520246577,72663.93883553272,5.17060470197218,0.2091945171564346,419.4497408469664
154,1276,280156,Norovirus,2017-06-02,2017-06-05,25,CA,California,Santa Clara,,,,,,,,,,,66.35833333,1013.875,7.025,0.0,57.47861262,2.516667,8.475,36.877163732176165,114150.37632875884,103262.9058629966,4.7670074720787055,0.4207606625779175,1469.71144357349
155,1279,280173,Norovirus,2018-06-14,2018-06-14,30,MN,Minnesota,Hennepin,,,,,,,,,,,72.5,1013.666667,8.166666667,0.003333333,51.19578307,31.7000003,8.233333333,36.34429296926045,84063.75314271686,72484.39390436222,5.3765404252514575,0.1755959378936217,2222.296115512406
156,1280,280211,Norovirus,2018-06-16,2018-07-06,59,WI,Wisconsin,Winnebago,,,,,,,,,,,73.5047619,1013.47619,7.266666667,0.180952381,70.75987325,29.1476186,6.261904763,38.08829486711865,13052.588718757588,56075.64797570019,5.815333666749468,0.3722143204721005,390.5232016089152
157,1282,280243,Norovirus,2018-06-16,2018-06-18,5,KS,Kansas,Chase,,,,,,,,,,,83.55333333,1010.973333,13.76,0.0,60.12234743,43.9666663,5.33666667,44.59469939666247,164.19156885086628,44227.30132054148,2.2334359299391937,1.9264283470922468,3.4335396905161826
158,1283,280249,Norovirus,2018-06-17,2018-06-17,6,OH,Ohio,Delaware,,,,,,,,,,,78.1,1016.8195190429688,2.1,0.0,75.73856663,32.56546401977539,5.9,38.51716026333423,14176.518967039656,102452.78823221414,4.062215879814616,0.1871764833875329,439.7863622699528
159,1287,281934,Norovirus,2018-06-10,2018-06-12,19,FL,Florida,Pinellas,,,,,,,,,,,81.85333333,1017.206667,4.38,0.0,74.25415782,0.573334,6.50666667,47.6808645774413,57357.94729266775,50011.75981713055,6.676551365486361,0.1870070944196881,3483.361195600943
160,1288,281940,Norovirus,2018-08-19,2018-08-23,28,SC,South Carolina,Charleston,,,,,,,,,,,81.896,1016.26,6.255,0.030666667,79.6246602,0.966667,6.055,37.46760453305432,27104.501835289662,59913.23053398156,7.394454467184888,0.1851935535978103,428.1861525940594
161,1290,281946,Norovirus,2018-08-29,2018-08-29,13,OH,Ohio,Franklin,,,,,,,,,,,79.825,1016.25,7.975,0.0,74.61833096,29.775,9.25,34.002263253645594,76699.69007003562,57918.51849437918,6.029111159759799,0.090452958077044,2383.2409956407387
162,1291,281089,Norovirus,2018-07-17,2018-07-20,29,CT,Connecticut,Windham,,,,,,,,,,,72.9,1015.2,4.35,0.0,68.83195165,8.975,6.9,41.18176673692015,6578.834073338124,63762.09540317197,6.25880533539272,0.7038744249436845,227.26189794845436
163,1295,281803,Norovirus,2018-08-14,2018-08-18,18,MN,Minnesota,Hennepin,,,,,,,,,,,76.42,1014.466667,4.64,0.0,64.92839379,31.426667,4.406666667,36.361698371261824,84145.01338703217,72981.96501877173,5.375105700499917,0.1809903012681396,2225.463145148828
164,1296,281809,Norovirus,2018-07-29,2018-07-30,21,NC,North Carolina,Columbus,,,,,,,,,,,76.85,1017.6900024414062,1.7,0.02,91.2590163,47.86662292480469,5.3,41.99510146595665,3332.1449981489063,36300.57947418992,5.552204425612185,0.8351121517350508,60.170410237082905
165,1297,281813,Norovirus,2018-08-18,2018-08-24,68,FL,Florida,Lake,,,,,,,,,,,82.31428571,1017.871429,4.228571429,0.254285714,79.22297048,2.542858,9.228571431,46.697751669218334,29838.76934500134,51163.92809413232,7.163583167782302,0.6182591458289346,353.7731409227105
166,1298,281827,Norovirus,2018-08-06,2018-08-09,8,WA,Washington,Pierce,,,,,,,,,,,72.365,1015.55625,2.42,0.0,56.8237568,13.35,5.99875,36.050032748651226,65466.97520451044,66137.47816541334,5.498908555742742,0.4304563607732236,511.3430336048067
167,1299,281828,Norovirus,2018-07-25,2018-07-26,22,WA,Washington,Pierce,,,,,,,,,,,73.87,1019.6375,2.15,0.0,51.95747043,13.4125,5.6125,36.04564349446943,65443.47887749478,65989.08825518825,5.501154282153474,0.4301821731972973,511.0258644933165
168,1303,282134,Norovirus,2018-08-25,2018-08-25,13,AZ,Arizona,Maricopa,,,,,,,,,,,90.7,1009.433333,6.21,0.046666667,38.76294769,41.783333,10.47,36.06407211862064,211124.14222452955,60570.00451175618,5.862879894650937,0.3088211483426748,458.4609574558671
169,1304,282140,Norovirus,2018-08-19,2018-08-19,7,MD,Maryland,Kent,,,,,,,,,,,75.2,1012.6,7.5,0.0,66.04157257080078,67.35528564453125,6.5,47.2624020985573,1721.9716079737088,56395.5303883124,7.397038830220154,3.12824411444802,70.79087108827368
170,1307,282195,Norovirus,2018-08-30,2018-09-06,16,TX,Texas,Harris,,,,,,,,,,,80.959375,1014.11,4.175,0.107522321,80.69576,4.91625,6.1375,33.236954886623785,223039.11621459512,59421.4064777253,5.73704933843258,0.1152822049638682,2688.819758059901
171,1308,282197,Norovirus,2018-08-24,2018-08-25,51,KY,Kentucky,Kenton,,,,,,,,,,,70.145,1019.16,6.245,0.0,75.63478456,25.255,6.775,36.97012418277494,13075.461097335376,60493.38386423813,6.284809677196142,0.1942826185682202,1026.068504806374
172,1323,282713,Norovirus,2018-06-09,2018-06-09,13,PA,Pennsylvania,York,,,,,,,,,,,73.75,1019.25,3.05,0.0,64.46030839,14.9,5.9,41.0229044548122,18536.16300814579,62608.49787717124,5.658901884034504,0.2603704517255127,489.9671424175467
173,1355,283805,Norovirus,2018-08-24,2018-08-24,7,GA,Georgia,Cobb,,,,,,,,,,,72.95,1006.15,5.9,0.0,64.93621204,23.85,5.65,36.46736983465742,60327.51327122141,74056.3181974293,5.859568431658309,0.074588189409268,2189.2519740866933
174,1381,284493,Norovirus,2018-06-29,2018-07-06,60,GA,Georgia,Chatham,,,,,,,,,,,81.85,1018.566667,5.6125,0.026666667,75.1988175,2.016667,6.675,35.044861427808044,28419.82505554461,53586.69729271787,7.807360928257554,0.199405284706543,671.6417009442691
175,1386,284543,Norovirus,2018-07-06,2018-07-06,18,CA,California,Orange,,,,,,,,,,,82.96666667,1012.233333,4.033333333,0.0,42.27975987,2.233333,6.233333337,37.64533124704782,138443.58207536337,83671.10975173344,5.787368905561863,0.3609472999644538,3999.79032728632
176,1389,284585,Norovirus,2018-06-22,2018-06-22,29,CA,California,Santa Cruz,,,,,,,,,,,60.7,1014.2,4.1,0.0,74.10622184,5.8,4.8,37.36359166522742,18462.309924657897,75666.18091304078,6.687185771508668,3.832309728996097,614.8709304975434
177,1430,287548,Norovirus,2018-06-21,2018-06-23,21,ME,Maine,Androscoggin,,,,,,,,,,,61.33333333,1015.0,4.033333333,0.093333333,60.77395982,12.0,5.633333334,40.68488378564897,6049.749266537069,50303.46473916122,5.767675528101571,0.8542110351279256,229.42629565679675
178,1456,288111,Norovirus,2017-06-13,2017-06-15,38,CA,California,San Luis Obispo,,,,,,,,,,,66.04444444,1014.577778,8.177777778,0.0,49.7275641,18.3444447,11.01111111,38.96658059317513,21756.830298484758,65470.20999145831,7.08179364808579,1.4744825407133642,84.69904166362905
179,1457,289111,Norovirus,2019-06-16,2019-06-16,30,WI,Wisconsin,Racine,,,,,,,,,,,53.9,1010.7,7.55,0.05,89.88669493,26.25,4.4,40.10626290498335,9444.753730723916,60358.7138816198,5.50962483077421,0.503948812861341,588.0038370575888
180,1459,289133,Norovirus,2019-06-19,2019-06-24,19,UT,Utah,Salt Lake,,,,,,,,,,,64.95,1010.916667,7.225,0.0025,36.70460439,147.0750003,8.93333333,32.68458421156994,66048.97521350054,72871.3916691676,5.025277017310338,0.0964156256012508,1518.41833390973
181,1460,289184,Norovirus,2018-06-25,2018-06-25,7,ND,North Dakota,Burleigh,,,,,,,,,,,72.4,1012.4,7.6,0.3,73.40071033,58.5,8.3,36.71373135540984,6669.929989884745,68389.36429384841,4.939758286426822,0.5651929311805735,57.00759026084388
182,1461,289205,Norovirus,2019-06-15,2019-06-24,39,WA,Washington,Benton,,,,,,,,,,,72.27,1017.989501953125,5.76,0.0,36.98590844,35.055362701416016,8.42,35.7442217638605,11545.875093060766,67141.69452801152,5.234201086347975,3.177702373659941,115.1739778287984
183,1466,289424,Norovirus,2019-07-23,2019-07-23,13,WA,Washington,Spokane,,,,,,,,,,,77.62,1013.325,4.35,0.0,36.36794885,78.125,7.125,37.55611410812181,37304.626297754905,56220.21639062205,6.2007556507566255,0.5951878727747578,284.7675414077916
184,1468,289442,Norovirus,2019-08-05,2019-08-07,21,MN,Minnesota,Washington,,,,,,,,,,,74.52666667,1009.866667,4.573333333,0.02,70.71213786,28.6133337,11.36333334,39.38542118428253,17562.18662759727,94644.794029505,4.597276551499619,0.2448968140738459,663.1322772225707
185,1470,289509,Norovirus,2019-08-06,2019-08-09,7,MI,Michigan,Ottawa,,,,,,,,,,,70.975,1009.875,8.25,0.0,81.30601699,34.24097442626953,6.95,35.08467613302069,21499.527586382785,69012.8683197859,5.918979511255999,1.2452711435658346,507.2385615960326
186,1471,290528,Norovirus,2019-08-10,2019-08-12,5,FL,Florida,St. Johns,,,,,,,,,,,82.56666667,1013.933333,5.766666667,0.08,84.29800226,0.533333,6.200000003,43.594145612718535,25838.010821240325,80039.18125476089,6.393637520522589,0.8621284546926883,401.4314269789392
187,1472,290555,Norovirus,2019-08-22,2019-08-23,21,SC,South Carolina,Spartanburg,,,,,,,,,,,79.45,1016.0,3.4,0.03,72.54036355,30.975,8.85,38.157501675231366,17696.479414472462,51654.81931355581,5.514040221362325,0.3122545810559369,378.2220461730587
188,1480,290888,Norovirus,2019-08-25,2019-08-25,10,IL,Illinois,DuPage,,,,,,,,,,,68.25,1019.85,6.7,0.0,57.90179114,25.95,5.85,39.16885747461771,55190.03408182407,91520.93339306778,4.38840751375646,0.066306094791871,2840.616705216552
189,1487,291192,Norovirus,2019-08-21,2019-08-24,27,IL,Illinois,DuPage,,,,,,,,,,,69.3,1018.4125,6.85,0.065,67.09306485,25.6375,6.725,39.16711514058308,55207.90048743144,91493.62313003503,4.387889636648627,0.0663567892583623,2840.680783270961
190,1511,293382,Norovirus,2019-08-27,2019-08-31,27,IL,Illinois,Winnebago,,,,,,,,,,,67.0,1015.68,7.08,0.096,68.14297141,26.62,8.1,39.609663620871146,12516.378376394674,53866.53887981408,5.727790427595073,0.1819261741007543,555.7186033522281
191,1512,293383,Norovirus,2019-08-24,2019-08-24,5,IL,Illinois,Kane,,,,,,,,,,,64.0,1023.7,5.9,0.0,65.98046979,25.9,7.1,37.20988889108197,29476.15165975481,78254.10128717359,5.460842761657816,0.202715044533915,1021.3968426480686
