,CDCID,GenusName,InitialExposure,LastExposure,TotalCases,Exposurestate,ExposureState,ExposureCounty1,ExposureCounty2,ExposureCounty3,ExposureCounty4,ExposureCounty5,ExposureCounty6,ExposureCounty7,ExposureCounty8,ExposureCounty9,ExposureCounty10,ExposureCounty11,TEMP,SLP,WDSP,PRCP,RH,SLP-STP,MXSPD-WDSP,Median age,Immigrants,Households Median Income,%Food preparation,"%Farming, fishing, and forestry",Population Density
875,268280,Norovirus,2016-03-19,2016-03-19,18,RI,Rhode Island,Providence,,,,,,,,,,,35.7,1018.70751953125,7.0,0.01,40.03881081,19.0812931060791,4.1,37.14778664568969,29524.25439586915,49901.520432156016,6.623922757965273,0.2168868876368102,1539.8838006064227
876,268504,Norovirus,2016-04-06,2016-04-08,6,OR,Oregon,Marion,,,,,,,,,,,60.93333333,1018.3,4.1,0.0,53.40902871,7.083333,5.333333333,35.85118993540075,20705.96214174154,48926.29239803978,5.85331484381499,4.549455385352907,274.12618829636284
877,268430,Norovirus,2015-11-14,2015-11-17,9,IL,Illinois,Cook,,,,,,,,,,,49.85833333,1021.25,11.34166667,0.003333333,57.41875552,23.225,7.85416666,35.87662365614145,179141.8984261902,55148.05161816781,5.653051176780992,0.09227274453528689,5539.509931757213
878,268442,Norovirus,2016-04-05,2016-04-05,50,TN,Tennessee,Hamilton,,,,,,,,,,,57.3,1022.8,10.3,0.0,36.0277147,24.8,6.8,39.27878451282155,19835.150208329902,48509.45683788504,6.2143485100640135,0.2316234360827602,643.3117698299579
879,268447,Norovirus,2016-04-03,2016-04-03,6,MN,Minnesota,Hennepin,,,,,,,,,,,42.86666667,1006.466667,9.566666667,0.0,40.69454091,32.8000003,6.733333333,36.115960774388256,82491.59552227834,66239.51580923739,5.604169244247287,0.18643663277668981,2168.885824338599
880,268486,Norovirus,2016-03-30,2016-04-10,36,MN,Minnesota,Goodhue,,,,,,,,,,,38.83333333,1017.9344482421875,9.15,0.091111111,60.39182491,48.22903823852539,9.925,43.11916362038985,2811.528952391509,57730.512676913575,4.330610873536462,2.091330268665174,61.32664882804192
881,268523,Norovirus,2016-03-30,2016-03-30,8,FL,Florida,Orange,,,,,,,,,,,72.35,1019.4,9.0,0.35,69.87165638,3.95,6.9,34.42893258562147,102530.7707038331,48195.669566607256,8.276066124757435,0.2474075056258366,1367.6324728488548
882,268567,Norovirus,2015-02-27,2015-02-27,87,PA,Pennsylvania,Philadelphia,,,,,,,,,,,26.0,1027.2,6.8,0.0,49.01882141,4.5,4.3,33.605574916211935,70658.23472783508,37528.72334895267,6.456174737112829,0.09575011190620816,11547.004793231243
883,268594,Norovirus,2016-04-04,2016-04-07,47,IL,Illinois,Cook,,,,,,,,,,,39.91666667,1014.4375,10.30833333,0.114166667,65.95061996,23.5125,6.325,35.9473078167773,178436.60581903037,55553.34103485648,5.634206650545307,0.093338053023622,5536.83133750423
884,268638,Norovirus,2015-04-16,2015-04-16,9,PA,Pennsylvania,Philadelphia,,,,,,,,,,,59.8,1029.6,6.8,0.0,24.88017175,4.7,3.1,33.613441236426276,70807.79149566304,37596.70741665343,6.45162411249315,0.0972720026451758,11556.174473586456
885,268647,Norovirus,2016-04-16,2016-04-20,54,WI,Wisconsin,Wood,,,,,,,,,,,59.88,1024.4,6.78,0.003,44.44166697,41.81,5.8,43.495144167825345,3334.4110102024433,49201.26947514362,5.411011559525982,1.6852576423445769,93.17284849638959
886,268677,Norovirus,2016-04-23,2016-04-26,56,MN,Minnesota,Rice,,,,,,,,,,,55.45,1016.847412109375,7.775,0.0,75.47459075,19.87444305419922,6.25,36.48973650031023,6353.747382484702,60017.783355359075,5.560172427022671,0.7564826956268219,131.0344613904649
887,268702,Norovirus,2016-04-30,2016-04-30,28,NY,New York,Nassau,,,,,,,,,,,50.2,1022.5,6.0,0.01,66.03843369,3.0,6.0,41.321306744327536,40384.53783995865,100160.69812857227,4.0223686390253315,0.061331688758822306,4759.021231842276
888,268872,Norovirus,2016-05-07,2016-05-07,15,NY,New York,Nassau,,,,,,,,,,,50.8,1008.7,6.7,0.05,89.4166409,2.9,6.3,41.323116596906814,40438.412106175194,100206.92677458681,4.023910635209931,0.06116897420410074,4759.087226065413
889,268880,Norovirus,2016-05-13,2016-05-15,153,NY,New York,Nassau,,,,,,,,,,,58.1,1008.833333,7.666666667,0.1,70.96917677,2.766666,7.366666663,41.324976132773116,40492.800702086235,100253.73665504997,4.025466620134399,0.06101350053915414,4759.155024410265
890,268883,Norovirus,2016-05-13,2016-05-14,29,SC,South Carolina,Jasper,,,,,,,,,,,77.155,1013.415,5.975,0.14,58.97858289,0.675,6.46,37.00253198690319,2156.8435034957142,37638.08539572259,5.34976609671098,1.587639465785319,40.8852797280103
891,268773,Norovirus,2016-02-14,2016-02-14,8,CA,California,Orange,,,,,,,,,,,58.76666667,1016.833333,1.6,0.006666667,77.36566825,2.133333,5.733333333,37.1359282897504,135361.00143688577,76610.0545683314,5.728232160932471,0.3200669131052413,3944.532253550987
892,268777,Norovirus,2015-05-16,2015-05-16,11,CA,California,Orange,,,,,,,,,,,61.56666667,1013.666667,5.533333333,0.126666667,69.43854834,2.1,6.133333337,36.85495321023372,134078.5881753655,76174.24353111368,5.636239831738116,0.30870176604905514,3919.9465228000886
893,268778,Norovirus,2015-09-26,2015-09-26,7,CA,California,Orange,,,,,,,,,,,76.96666667,1009.633333,3.266666667,0.0,73.2528602,2.2,5.333333333,37.00662810008137,134623.010848042,76342.79593672117,5.677128605649467,0.31195792960003427,3933.6492343438617
894,268783,Norovirus,2015-11-21,2015-11-21,16,CA,California,Orange,,,,,,,,,,,67.26666667,1013.766667,2.366666667,0.0,38.36536941,2.3,7.933333333,37.06359067924394,134915.45351955865,76432.73642179943,5.696782092392013,0.31446619961109457,3938.501059201031
895,268785,Norovirus,2015-11-27,2015-11-30,11,CA,California,Orange,,,,,,,,,,,55.16666667,1017.975,3.183333333,0.000833333,40.69036032,2.308333,5.183333334,37.07071874130067,134955.413143518,76446.18659739854,5.699492259243606,0.3148691892710307,3939.1002207604115
896,268794,Norovirus,2015-12-02,2015-12-04,93,CA,California,Orange,,,,,,,,,,,58.13333333,1018.522222,2.155555556,0.0,49.18360132,2.311111,4.855555555,37.074933118067285,134979.39800818622,76454.43251783239,5.701125746174495,0.3151189795403821,3939.4537810807165
897,268801,Norovirus,2015-08-18,2015-08-18,33,CA,California,Alameda,,,,,,,,,,,66.71666667,1012.3,6.65,0.0,67.64334858,6.633333,5.01666667,37.02667986628725,100686.26900182977,74776.98700858666,4.943435147341595,0.20951161973899107,2132.6534144359316
898,268802,Norovirus,2015-12-12,2015-12-12,11,CA,California,Contra Costa,,,,,,,,,,,50.8,1018.057143,4.7,0.021428571,69.80245257,1.457143,5.78333333,38.788733191177386,61315.06996823497,80134.32686524537,4.75592806886384,0.31506598479914066,1530.0302179509795
899,268805,Norovirus,2016-05-06,2016-05-06,21,OH,Ohio,Lucas,,,,,,,,,,,57.7,1012.9,4.6,0.01,49.05145655,25.1,5.3,37.771283585724454,19352.427265023463,42033.44331781121,6.989352666593716,0.23938097072795578,1278.2471110280126
900,268814,Norovirus,2016-05-06,2016-05-06,8,TN,Tennessee,Greene,,,,,,,,,,,53.08,1010.0,6.49,0.04,40.93263287,48.05,8.73,43.80764913168431,3410.649055783338,35514.03150074111,5.491276342994528,0.3152015873499203,110.18306083661244
901,268816,Norovirus,2016-05-06,2016-05-06,19,FL,Florida,Orange,,,,,,,,,,,69.3,1010.95,8.7,0.0,39.79896377,3.85,6.75,34.4382295656711,102665.59425571427,48321.93056511397,8.243055202022644,0.24590556907064287,1370.527044160726
902,268823,Norovirus,2015-11-13,2015-11-17,70,CA,California,San Luis Obispo,,,,,,,,,,,54.43,1017.675,5.955,0.0285,47.76785477,18.685,8.55,39.336740888586235,23065.981827988897,60429.720003566894,7.237865548089376,1.6925643325142883,83.73880983015997
903,268825,Norovirus,2016-04-30,2016-04-30,9,OH,Ohio,Montgomery,,,,,,,,,,,51.55,1017.65,7.8,0.0,82.97321623,35.95,5.7,39.39767283608139,31373.8475493603,44278.20835563412,6.642460113355696,0.06540045220580044,1155.802116503889
904,268837,Norovirus,2016-04-28,2016-04-30,23,FL,Florida,Okaloosa,,,,,,,,,,,74.78,1013.646667,4.766666667,0.002,80.64839883,3.046667,7.153333333,36.78311572460613,17524.011675282352,56267.49928254914,8.580070910530338,0.35962548550453444,208.00495541253517
905,268842,Norovirus,2016-05-05,2016-05-09,22,OR,Oregon,Lane,,,,,,,,,,,59.34,1015.12,5.52,0.008,66.44970442,13.42,7.68,39.29876309713064,24883.013422816508,44339.27471312847,7.179542387196103,1.1469204526105794,78.6633782866233
906,268849,Norovirus,2016-05-06,2016-05-11,130,MI,Michigan,Eaton,,,,,,,,,,,54.95,1018.2423095703125,4.55,0.102,58.22593281,91.52437591552734,6.28333333,41.02226680448866,9791.151251166688,55255.06234558037,5.749848859269033,0.31789829479435144,188.5285235114927
907,268893,Norovirus,2016-04-29,2016-05-07,14,FL,Florida,Polk,,,,,,,,,,,73.98148148,1013.611111,5.588888889,0.190925926,65.49640121,4.855555,6.940740741,40.32617815411009,36027.11157067683,43383.22573175447,6.804247946116292,1.4738585055400013,350.4938907844546
908,268899,Norovirus,2016-04-30,2016-04-30,10,CT,Connecticut,Fairfield,,,,,,,,,,,51.25,1022.25,4.4,0.1,63.76699583,8.7,7.15,39.755109124287344,42970.54324833664,84885.39760659526,4.445562028397225,0.16192873141316186,1504.9995668041483
909,269058,Norovirus,2016-05-26,2016-05-26,13,OR,Oregon,Washington,,,,,,,,,,,56.4,1023.2,6.5,0.0,60.95519112,8.3,6.5,36.13691613932253,43915.371282737964,67732.6347503418,5.375420520010899,1.124396670326589,772.5435306927036
910,268923,Norovirus,2016-05-14,2016-05-14,5,MN,Minnesota,Hennepin,,,,,,,,,,,42.2,1019.2,13.33333333,0.18,45.89477033,32.7333333,5.03333334,36.12621872317153,82660.98661990916,66450.05217160788,5.594017638330247,0.18722062798901432,2171.061029778676
911,268992,Norovirus,2016-05-19,2016-05-19,7,CT,Connecticut,New Haven,,,,,,,,,,,57.83333333,1019.0,3.566666667,0.0,59.76489755,10.066667,6.733333333,39.79328559101715,35079.64856534792,61898.19568020248,5.195246328285809,0.23814123431406384,1425.0881521536105
912,268996,Norovirus,2016-04-30,2016-04-30,6,NY,New York,Ontario,,,,,,,,,,,49.5,1022.27,3.1,0.02,68.2579928,27.29,7.43,43.16589255351936,7279.081706777766,57368.91607113089,5.660548707953708,0.8710096663702163,169.66237423986234
913,269004,Norovirus,2016-05-13,2016-05-13,8,WI,Wisconsin,Dane,,,,,,,,,,,52.3,1014.8,5.6,0.44,66.55498491,31.6,6.4,34.6255138044104,37893.315114904406,63385.514028642305,5.769382249844835,0.5227202778065437,428.2775033983086
914,269032,Norovirus,2016-04-29,2016-04-29,18,IL,Illinois,McLean,,,,,,,,,,,52.9,1017.5,6.8,0.09,83.06683183,31.4,5.2,32.691659423981875,15118.11847310019,62545.185359483825,7.525103087524448,0.3660033547821618,146.3712031099315
915,269033,Norovirus,2016-04-17,2016-04-19,10,IL,Illinois,Cook,,,,,,,,,,,60.38888889,1025.55,4.888888889,0.0,47.38803396,22.827778,6.977777781,35.95338585563287,178305.06268552787,55600.455285300755,5.631437213813818,0.09332558512597615,5536.404043597657
916,269081,Norovirus,2016-05-28,2016-05-28,9,NY,New York,Queens,,,,,,,,,,,75.4,1018.95,9.6,0.0,66.15334531,0.95,6.95,37.77035473976161,87469.72991355555,58422.56313857302,7.150697852860286,0.08466519867239956,21219.692747719066
917,269100,Norovirus,2016-05-05,2016-05-05,14,OH,Ohio,Hamilton,,,,,,,,,,,48.7,1009.8,6.3,0.09,73.74287363,18.3,5.7,36.99834472673613,42304.44143437361,49343.09686881829,6.360060596208273,0.09327444935561273,1982.4455920086687
918,269104,Norovirus,2016-05-06,2016-05-06,87,KY,Kentucky,Kenton,,,,,,,,,,,57.3,1013.13,6.45,0.02,61.28711188,25.55,6.05,36.49788284625342,11564.422071665846,54844.139322709845,6.461630119465101,0.2163552735684906,1018.3370960673092
919,269105,Norovirus,2016-05-27,2016-05-27,7,CT,Connecticut,New Haven,,,,,,,,,,,70.23333333,1018.0,3.833333333,0.0,66.3260074,9.966667,6.833333337,39.792006573635746,35085.50228013293,61918.47193882071,5.195742627077941,0.23490044481503367,1425.0199798030108
920,269125,Norovirus,2016-05-31,2016-05-31,15,OR,Oregon,Multnomah,Washington,,,,,,,,,,67.5,1017.733333,3.5,0.0,43.69983362,4.3,5.1,36.36493798788206,53326.32643991697,61578.0031906445,6.434844558454983,0.8397171320529835,1282.0049414109526
921,269139,Norovirus,2016-04-09,2016-04-09,15,AZ,Arizona,Maricopa,,,,,,,,,,,70.24444444,1011.875,5.411111111,0.025555556,47.27513577,41.7527778,7.788888889,35.66197613492751,200267.7550355969,54490.85646784864,5.93816994605628,0.3132106150031138,438.92782703851043
922,269156,Norovirus,2016-05-20,2016-05-20,29,MD,Maryland,Allegany,,,,,,,,,,,58.6,1016.4323120117188,3.6,0.0,58.74020766,39.520626068115234,5.3,41.54085994040369,3944.997248938874,40909.92535184634,7.240234161822192,0.14868604719707218,172.96003137390483
923,269157,Norovirus,2016-05-23,2016-05-23,7,MD,Maryland,Montgomery,,,,,,,,,,,56.6,1017.488525390625,1.0,0.32,86.44487236,11.662015914916992,3.1,38.521140387595956,66350.45774219368,99670.15958631453,4.239141741723288,0.09799201259207029,2078.3928268869627
924,269158,Norovirus,2016-05-29,2016-05-29,85,MD,Maryland,Anne Arundel,,,,,,,,,,,71.425,1020.133333,4.575,0.025,76.25722313,3.133333,5.2,38.331647502509234,34675.068708111925,90550.56129790268,4.897706093592485,0.11413661574231894,1342.6747755861597
925,269164,Norovirus,2015-11-29,2015-11-30,9,IL,Illinois,La Salle,,,,,,,,,,,35.775,1024.35,8.285,0.015,48.94054916,25.425,4.065,41.59496117352173,4947.945335863079,50630.05859186806,6.9297933176749495,0.899800227930681,99.19683841383636
926,269166,Norovirus,2016-03-07,2016-03-09,12,IL,Illinois,Champaign,,,,,,,,,,,57.41111111,1013.6,12.63333333,0.045555556,74.07161546,27.1333333,9.35,29.330907475493266,24617.190420052775,46816.91563337674,6.831588751154281,0.4670480121766314,206.68655285141122
927,269199,Norovirus,2016-05-25,2016-05-29,20,OK,Oklahoma,Woods,,,,,,,,,,,73.38,1017.9127197265625,10.46,0.0,65.63564386,71.03166198730469,12.56,33.75218658302969,1088.7256821185888,56321.76672411301,8.207806959280125,1.9836522677252728,7.053414475131234
928,269273,Norovirus,2016-06-25,2016-06-25,20,OH,Ohio,Crawford,,,,,,,,,,,71.38,1019.92,2.87,0.0,47.52782374,40.48,3.13,42.742373689405824,1840.9994102617861,40505.57350173781,6.782636347327199,0.8996799668656733,106.03917624406964
929,269280,Norovirus,2016-06-16,2016-06-23,14,WI,Wisconsin,Manitowoc,,,,,,,,,,,69.625,1017.2375,6.8625,0.0325,58.54374351,25.0125,5.4875,44.298102297839485,2205.514573061372,48841.559160303164,5.441334512390322,1.7266875222479174,136.45351635077975
930,269315,Norovirus,2016-07-02,2016-07-02,13,SC,South Carolina,Charleston,,,,,,,,,,,82.05,1016.5,5.733333333,0.18,81.47453445,0.633333,7.566666667,36.64597659541946,29777.863544330878,54063.407873620796,7.782238646149046,0.18525682750920225,411.32629833508923
931,269376,Norovirus,2016-07-07,2016-07-08,5,OH,Ohio,Lucas,,,,,,,,,,,77.9,1009.0,6.0,0.365,71.07268416,24.35,7.0,37.81067294247834,19498.406777641016,42220.94911525258,6.9562764728038236,0.2348454109348504,1277.5307230351013
932,269682,Norovirus,2016-07-29,2016-07-29,11,MN,Minnesota,Hennepin,,,,,,,,,,,69.9,1017.2,5.866666667,0.0,56.18252611,31.8,4.500000003,36.1487804057617,83026.32771000722,66891.9971113562,5.57087795514404,0.18818221084852324,2175.108676228902
933,269700,Norovirus,2016-07-07,2016-07-12,14,GA,Georgia,Gwinnett,,,,,,,,,,,84.2,1018.9701538085938,7.466666667,0.0,63.66089855,61.84882736206055,4.700000003,34.664871284670745,56335.81993744517,60909.77720830761,5.353202298275512,0.13009581232962422,2014.822989732532
934,269714,Norovirus,2016-08-03,2016-08-06,8,TN,Tennessee,Greene,,,,,,,,,,,76.31,1013.9,2.3275,0.0925,37.83902996,47.355,7.4275,43.88018581236351,3372.9149910702354,35929.260088336334,5.713490963070471,0.277136839738274,110.14939028961633
935,269723,Norovirus,2016-08-04,2016-08-11,15,MN,Minnesota,Hennepin,,,,,,,,,,,75.175,1013.841667,6.729166667,0.48375,65.30014995,31.4250003,7.312500003,36.15182986407722,83073.74785338812,66951.85900786356,5.56765081989537,0.1882344675009765,2175.6265084827505
936,269737,Norovirus,2016-08-05,2016-08-09,10,OR,Oregon,Baker,,,,,,,,,,,63.14,1011.14,5.76,0.016,45.6497108,115.66,8.5,48.253207239969136,1384.513319979365,41337.81656738244,5.266386157607853,3.679634194345403,5.228814050324077
937,270357,Norovirus,2016-09-05,2016-09-05,5,CO,Colorado,Adams,,,,,,,,,,,78.0,1023.19873046875,7.5,0.0,25.67880587,31.843124389648438,7.5,33.217270756260724,39659.782130827574,60595.70606903178,6.329698492242308,0.40722542069825135,408.79747076052394
938,270065,Norovirus,2016-02-23,2016-03-03,84,AL,Alabama,Winston,,,,,,,,,,,47.28,1019.63,6.11,0.212,66.69244786,36.29,6.39,43.9070328711925,881.2844445503977,33172.57304372014,5.270348186406025,0.2123227205798431,39.329203678193835
939,270082,Norovirus,2015-01-31,2015-01-31,42,CA,California,Orange,,,,,,,,,,,62.4,1011.5,2.866666667,0.0,74.09186448,2.333333,4.1,36.73374409499542,133959.0762110831,76043.04513583994,5.612213018827877,0.3075839434784768,3907.6839533604257
940,270084,Norovirus,2016-04-29,2016-05-02,17,CA,California,Santa Cruz,,,,,,,,,,,57.2,1014.125,4.4,0.0,72.8686812,5.75,6.85,36.989861959339066,17840.655146036413,67950.18307572666,7.307533645555926,4.120336892895287,606.0410532517628
941,270086,Norovirus,2016-05-08,2016-05-08,8,CA,California,San Diego,,,,,,,,,,,60.56153846,1014.009091,4.923076923,0.053846154,70.52153958,17.309091,6.723076927,35.18027582763738,153227.47050737418,64797.85015616606,6.35296782401962,0.6283492708847151,768.8517084089561
942,270098,Norovirus,2016-09-08,2016-09-08,18,TN,Tennessee,Shelby,,,,,,,,,,,83.9,1016.7,5.25,0.0,70.02082675,11.45,6.2,35.02800403923284,38637.558506628404,46542.767625502274,5.322258283425202,0.13228629631519184,1227.9864365431195
943,270114,Norovirus,2016-09-17,2016-09-17,30,NY,New York,Nassau,Suffolk,,,,,,,,,,61.04285714,1024.333333,3.757142857,0.0,79.4733499,2.57619,6.528571433,41.1003236835327,37446.34538577641,95374.49357129901,4.355795483732079,0.13543380605501837,3202.263480139276
944,270122,Norovirus,2016-01-22,2016-01-25,9,GA,Georgia,Muscogee,,,,,,,,,,,40.225,1016.075,8.525,0.43,65.16466529,14.425,5.7,33.51098787279076,23449.902441781815,42354.341862771296,8.4256618010656,0.07037867233830283,925.8757987782035
945,270127,Norovirus,2016-09-16,2016-09-18,33,MN,Minnesota,Itasca,,,,,,,,,,,59.38333333,1010.266667,3.783333333,0.013333333,87.86425894,48.5833337,5.033333334,45.91411970760935,2586.909114355953,48860.93574262382,6.396465557997005,0.9976348089407024,17.006781642840767
946,270131,Norovirus,2016-09-17,2016-09-20,26,OR,Oregon,Multnomah,,,,,,,,,,,61.475,1018.1625,2.625,0.3,76.14146432,2.2625,4.5125,36.653536020043134,62970.19888513946,56467.52907744703,7.435665979162246,0.5758105358445166,1798.0085959637831
947,270156,Norovirus,2016-06-10,2016-06-10,10,GA,Georgia,Richmond,,,,,,,,,,,79.85,1017.0,2.2,0.0,64.52436469,9.95,3.85,33.36982447852231,17242.807033172645,37836.05620570737,7.496028789833709,0.263698084314374,620.7651243971551
948,270212,Norovirus,2016-09-22,2016-09-22,8,OH,Ohio,Allen,,,,,,,,,,,72.5,1019.2,3.8,0.0,65.57694604,34.6,4.2,38.137347727922126,6501.171676485906,45054.75383944052,6.65739724101205,0.195623852873677,260.4103144833016
949,270334,Norovirus,2016-09-25,2016-09-25,6,OH,Ohio,Franklin,,,,,,,,,,,66.55,1020.25,3.225,0.0,65.9861447,30.225,3.525,33.86391508978057,77825.85147756815,53478.0452292465,6.035797286413538,0.08171723246056371,2306.553153173309
950,270361,Norovirus,2016-09-30,2016-10-04,11,VA,Virginia,Nottoway,,,,,,,,,,,68.42,1015.0101318359375,4.94,0.058,75.81191609,52.672767639160156,4.22,41.86744422599425,1506.4813318366935,36694.5275497984,5.628186592386128,2.304396721601018,49.82391241985722
951,270374,Norovirus,2016-10-01,2016-10-01,9,WI,Wisconsin,Brown,,,,,,,,,,,61.4,1019.8,10.4,0.03,91.82700808,25.3,6.7,36.793269456290425,13118.815789660512,53860.23265207429,5.564287207324583,1.1034580887904843,483.65994656824216
952,270505,Norovirus,2016-10-16,2016-10-19,19,NC,North Carolina,Wake,,,,,,,,,,,68.2,1019.075,3.425,0.0,76.23714093,15.6,4.85,35.547009601707316,70516.3843,69889.2319193212,5.277006188854003,0.1393261664863425,1189.85372294048
953,270564,Norovirus,2016-04-29,2016-04-29,5,CA,California,Orange,,,,,,,,,,,61.06666667,1014.833333,5.5,0.0,65.13601732,2.233333,5.83333333,37.185492637167336,135732.16589441992,76824.65782243451,5.7563396408269645,0.32651418504529206,3948.7281922196967
954,270565,Norovirus,2016-01-05,2016-01-05,8,CA,California,San Diego,,,,,,,,,,,56.31538462,1011.036364,5.530769231,0.1625,90.65017187,17.2440563,12.4,35.10314788801913,153162.5871866501,64321.303348293055,6.344641067907119,0.6460363372653668,766.304003792729
955,270576,Norovirus,2016-10-23,2016-10-23,9,CT,Connecticut,Hartford,,,,,,,,,,,49.85,1004.25,10.45,0.225,51.30137398,4.0,8.5,40.172338893416,39022.45176329005,67686.66601924037,4.437369768784898,0.1387303296494716,1218.4357529383594
956,270583,Norovirus,2016-10-28,2016-11-04,24,MN,Minnesota,Olmsted,,,,,,,,,,,51.70833333,1018.8125,6.758333333,0.010833333,78.70191911,45.29375,6.437499997,36.76767009464052,9814.767985868022,68972.24208152143,4.739451946965964,0.5277475642720826,229.37031827462695
957,270585,Norovirus,2016-10-29,2016-11-01,22,MN,Minnesota,Olmsted,,,,,,,,,,,51.21666667,1015.525,7.166666667,0.021666667,83.29036335,45.0625,6.875000003,36.76721292783726,9814.468290462224,68967.26421180218,4.7384841649140155,0.5279623203382748,229.36425622020016
958,270632,Norovirus,2016-10-31,2016-11-29,60,WI,Wisconsin,Winnebago,,,,,,,,,,,44.24,1018.293333,7.27,0.051,73.85484379,31.2599997,5.78,37.8800125345496,12090.08720809099,53275.424163695236,6.378901918987818,0.4684574360562038,390.00620556938935
959,270642,Norovirus,2016-08-24,2016-08-27,50,NC,North Carolina,Davie,,,,,,,,,,,77.2875,1021.591064453125,1.1975,0.0,78.18549158,27.660415649414062,5.845,44.14223906754638,2197.600675371282,51663.602465498036,5.940321247164961,0.1570669391268898,157.18626988490735
960,270664,Norovirus,2016-11-06,2016-11-06,9,MN,Minnesota,Olmsted,,,,,,,,,,,55.4,1025.0,6.533333333,0.0,61.76300287,45.55,6.766666667,36.77019530720387,9816.38547339597,68999.70076110486,4.744776169641986,0.5265672670009819,229.40367835943556
961,270698,Norovirus,2016-10-25,2016-10-25,8,GA,Georgia,Cobb,,,,,,,,,,,62.55,1024.3,3.35,0.0,50.67276652,37.9,6.55,36.15792750404013,65492.08542428297,68210.16015557256,5.797919654297955,0.10681489696690445,2139.750865135793
962,270803,Norovirus,2016-11-12,2016-11-14,6,WI,Wisconsin,La Crosse,,,,,,,,,,,47.6,1019.333333,8.233333333,0.0,60.53903347,24.3666663,5.766666667,35.39795016430414,9605.16142475828,51226.287195231416,8.105219082994411,0.407702952416871,260.131074745887
963,270804,Norovirus,2016-11-10,2016-11-12,20,WI,Wisconsin,Forest,,,,,,,,,,,42.23333333,1020.0,7.306666667,0.0,57.21810603,51.7433333,9.956666663,46.109657930725625,418.58893100267727,41185.06488082166,5.917307983148647,3.7303342520642584,8.989490854509347
964,270816,Norovirus,2015-12-31,2016-01-01,18,IN,Indiana,Carroll,,,,,,,,,,,29.39,1025.89,9.69,0.0,78.41074223,28.77,4.87,41.50088858435201,1406.805528346599,52005.22068353553,4.435054450796203,1.073084985876747,53.76916673601126
965,270819,Norovirus,2016-11-25,2016-11-27,30,MN,Minnesota,Dakota,,,,,,,,,,,32.86666667,1018.1500244140625,2.666666667,0.0,95.27753054,14.829166412353516,5.85,37.59197651319312,25938.218741710592,77102.6331911706,5.215466944096673,0.24828872926272608,731.2904422753976
966,270841,Norovirus,2016-11-26,2016-11-27,11,MN,Minnesota,Anoka,,,,,,,,,,,34.6,1013.4864501953125,3.45,0.0,95.12369366,30.170000076293945,5.55,37.892071435280805,21270.623368103377,73272.28653109088,4.75838195537319,0.23991915075355225,806.0313368106184
967,270857,Norovirus,2016-01-24,2016-01-24,19,IN,Indiana,Allen,,,,,,,,,,,23.5,1019.4,7.9,0.0,78.78267886,31.2,8.0,35.59824956668348,13945.521302791863,49101.23947089578,5.960899384851162,0.16297017512316908,553.1624754791001
968,270895,Norovirus,2016-12-02,2016-12-07,35,VA,Virginia,Albemarle,,,,,,,,,,,41.775,1018.816667,3.116666667,0.205,68.96118498,23.8333337,4.2,38.900428179115494,12823.78942457271,70196.54737618883,5.401346686736243,0.665133551044464,144.60525956284005
969,270900,Norovirus,2016-11-28,2016-11-29,18,FL,Florida,Polk,,,,,,,,,,,69.46666667,1016.4,6.9,0.0,72.29386272,4.883333,7.1,40.39201751684431,37348.82088954646,44021.37444423734,6.828007425774423,1.3592811621115766,354.07954162820874
970,270942,Norovirus,2016-11-17,2016-11-18,5,FL,Florida,Orange,,,,,,,,,,,66.25,1019.775,4.05,0.0,64.87673994,4.025,3.925,34.485409156887314,103286.98618148363,49168.71615296726,8.089385766950892,0.2411698979443172,1386.4014903217235
971,271054,Norovirus,2016-12-06,2016-12-15,10,WI,Wisconsin,Dane,,,,,,,,,,,17.83,1022.52,6.74,0.046,71.10564083,33.59,4.13,34.69324215454963,37851.13530152037,64630.4259275261,5.902161030523123,0.5121391662104415,431.3891092034343
972,271090,Norovirus,2016-11-11,2016-11-13,14,AZ,Arizona,Maricopa,,,,,,,,,,,71.04814815,1018.183333,4.674074074,0.0,31.1242205,42.0240737,5.211111111,35.7738373075259,204166.30021063137,55389.86493589892,5.899201914164993,0.3087326702419965,443.4523784247388
973,271092,Norovirus,2016-12-16,2016-12-16,11,TN,Tennessee,Davidson,,,,,,,,,,,26.9,1025.6,6.15,0.0,43.04564527,23.4,6.3,34.19752340071759,52317.87456875857,50376.38661349163,6.111740437466468,0.1011529241208818,1324.260170853123
974,271102,Norovirus,2016-12-03,2016-12-03,29,IA,Iowa,Calhoun,,,,,,,,,,,33.36,1017.654052734375,2.81,0.0,80.46984108,36.365089416503906,6.14,45.43854004380533,1129.770249934692,44620.175720066705,4.374180510416156,3.4726671909592484,17.332979866613965
975,271124,Norovirus,2016-12-17,2016-12-17,34,NY,New York,Monroe,,,,,,,,,,,24.9,1014.2,7.4,0.31,72.39456499,21.7,4.6,38.59877728435091,35092.5587892114,53513.204251701405,5.808541957741704,0.1386206378015136,1140.0250319565773
976,271130,Norovirus,2016-12-18,2016-12-18,6,SC,South Carolina,Charleston,,,,,,,,,,,66.725,1019.7,7.833333333,0.0,90.54572765,0.733333,6.166666667,36.787962712107735,28891.076790228202,54853.67039806138,7.716641934358173,0.18260841050220247,415.2464613036003
