,Unnamed: 0.1,Unnamed: 0,CDCID,GenusName,InitialExposure,LastExposure,TotalCases,Exposurestate,ExposureState,ExposureCounty1,ExposureCounty2,ExposureCounty3,ExposureCounty4,ExposureCounty5,ExposureCounty6,ExposureCounty7,ExposureCounty8,ExposureCounty9,ExposureCounty10,ExposureCounty11,ExposureCounty12,ExposureCounty13,ExposureCounty14,ExposureCounty15,ExposureCounty16,ExposureCounty17,ExposureCounty18,ExposureCounty19,TEMP,SLP,WDSP,PRCP,RH,SLP-STP,MXSPD-WDSP,Median age,Immigrants,Households Median Income,%Food preparation,"%Farming, fishing, and forestry",Population Density
45,119,143,14035,Salmonella,2012-07-12,2012-07-18,11,MO,Missouri,Jasper,,,,,,,,,,,,,,,,,,,84.08571429,1014.342857,6.5,0.0,49.28880305,34.2714284,6.21428571,35.049060736680666,6368.7815451468605,39769.769414144175,6.8137256218935445,0.595328359853221,182.36511304528364
46,120,145,14251,Salmonella,2012-08-19,2012-08-19,30,CA,California,Sonoma,,,,,,,,,,,,,,,,,,,57.5,1011.9,4.8,0.0,76.87246994,4.5,7.7,39.7339669957481,18322.56909678297,63879.41804006108,6.021014985452262,1.776202697710998,305.70803702568566
47,121,146,14484,Salmonella,2012-08-04,2012-08-07,365,AR,Arkansas,Jefferson,,,,,,,,,,,,,,,,,,,84.075,1015.35,3.6,0.0,67.37963059,7.475,7.425,37.01210360242949,5062.585321416539,37710.14683401388,5.481599518605036,0.7769749132680464,88.66331678719482
48,131,157,14922,Salmonella,2012-08-02,2012-08-18,217,AR,Arkansas,Lincoln,,,,,,,,,,,,,,,,,,,81.25294118,1013.651176,4.932941176,0.105882353,67.06201063,7.035294,7.123529414,37.32236513968161,1514.3329524501034,33264.9292619103,4.389836945728739,2.644528339399045,25.212946792511364
49,138,165,15295,Salmonella,2013-06-01,2013-06-01,9,MD,Maryland,Baltimore City,,,,,,,,,,,,,,,,,,,82.95,1015.9,3.4,0.0,53.50143067,0.6,3.6,34.444509345977025,39210.26248535745,41057.22012003928,5.736165786759794,0.0835530729651857,7671.789006943539
50,142,170,15468,Salmonella,2013-06-22,2013-06-23,7,OH,Ohio,Cuyahoga,,,,,,,,,,,,,,,,,,,80.45,1018.95,6.675,0.0,60.14065861,27.05,5.4375,40.31952117762469,44714.709786912485,43761.96026149944,5.967245689482519,0.0874799580735865,2789.393608721188
51,143,171,15487,Salmonella,2013-06-25,2013-07-19,30,MA,Massachusetts,Middlesex,Norfolk,Suffolk,,,,,,,,,,,,,,,,,76.6512,1015.6728,5.3632,0.03952,76.24786865,2.979467,6.9108,36.97681547795772,72093.1442268684,73111.15443094476,5.318149156749205,0.1069584494206273,5371.27799655503
52,144,172,15524,Salmonella,2013-06-10,2013-07-18,31,IA,Iowa,Allamakee,Black Hawk,Buena Vista,Cerro Gordo,Des Moines,Humboldt,Jasper,Kossuth,Madison,Mahaska,Marshall,Muscatine,Polk,Scott,Sioux,Story,Union,Webster,Woodbury,74.64601282,1014.29265,7.412901484,0.069146138,65.29968423,36.4462532,8.046410256,38.86536465626615,4533.561044204397,49053.09373113585,5.60131714710839,1.5377261857239564,121.60311203224832
53,145,174,15541,Salmonella,2013-07-05,2013-07-24,13,MA,Massachusetts,Suffolk,,,,,,,,,,,,,,,,,,,78.2425,1015.325,3.895,0.04925,70.45777871,0.995,9.805,31.706581086857152,74699.24895187098,53182.09182061003,7.401421136991821,0.1078032662322279,12561.516805494908
54,146,175,15556,Salmonella,2013-07-07,2013-07-09,7,MN,Minnesota,Rice,,,,,,,,,,,,,,,,,,,78.93333333,1017.9017333984376,5.066666667,0.0,73.36004757,29.1037712097168,9.333333333,35.144671264660325,6661.621347178679,60146.626313585766,6.006561330357449,0.5940199538547745,129.9353209536805
55,147,176,15636,Salmonella,2013-07-20,2013-07-23,16,RI,Rhode Island,Washington,,,,,,,,,,,,,,,,,,,75.43,1009.9,7.566666667,0.022,81.71588599,2.875,6.008333333,42.121068266823954,7951.075130213688,72168.83754712091,6.941067552376791,0.5611334930440721,384.6205260880389
56,148,177,15651,Salmonella,2013-07-04,2013-07-04,8,OR,Oregon,Lane,,,,,,,,,,,,,,,,,,,68.3,1018.6,6.9,0.0,47.38570537,13.5,8.1,38.90113815231737,24183.358250448186,42717.90215903893,6.900800223001783,1.3009869215716598,77.45182428226613
57,149,178,15655,Salmonella,2013-07-26,2013-08-26,21,OR,Oregon,Polk,,,,,,,,,,,,,,,,,,,65.98225806,1016.335161,4.305806452,0.003870968,41.70125648,6.844193,6.836774198,37.448850631446746,6926.667451774461,52714.14750850431,4.320229423449578,3.601969324251234,102.2583300037372
