,CDCID,GenusName,InitialExposure,LastExposure,TotalCases,Exposurestate,ExposureState,ExposureCounty1,ExposureCounty2,ExposureCounty3,ExposureCounty4,ExposureCounty5,ExposureCounty6,ExposureCounty7,ExposureCounty8,ExposureCounty9,ExposureCounty10,ExposureCounty11,ExposureCounty12,ExposureCounty13,ExposureCounty14,ExposureCounty15,ExposureCounty16,ExposureCounty17,ExposureCounty18,ExposureCounty19,TEMP,SLP,WDSP,PRCP,RH,SLP-STP,MXSPD-WDSP,Median age,Immigrants,Households Median Income,%Food preparation,"%Farming, fishing, and forestry",Population Density
357,265092,Salmonella,2015-04-26,2015-04-26,5,MI,Michigan,Wayne,,,,,,,,,,,,,,,,,,,47.3,1011.766667,8.95,0.0,45.37890965,23.841667,4.55,37.731702761357596,57447.62909205035,41359.09579532152,6.542023034961782,0.2358862785098024,2918.6543483389355
358,265107,Salmonella,2015-06-25,2015-06-26,53,OR,Oregon,Multnomah,,,,,,,,,,,,,,,,,,,76.95,1016.8,4.5,0.0,48.49656395,2.325,4.775,36.39372897397192,63210.860728605054,53190.27943135596,7.518130357118219,0.5272946714180733,1768.3898167571065
359,265129,Salmonella,2015-07-04,2015-07-06,30,TN,Tennessee,Madison,,,,,,,,,,,,,,,,,,,75.4,1016.333333,4.266666667,0.11,82.72095281,14.9,6.433333333,37.459469823755896,5288.098829746542,42212.3569064439,6.073152951778404,0.14945814271126903,176.40143792329675
360,265196,Salmonella,2015-06-27,2015-07-13,13,SD,South Dakota,Minnehaha,,,,,,,,,,,,,,,,,,,69.98235294,1012.755882,6.402941176,0.128235294,72.41171726,52.4382349,4.488235294,34.74802497712777,11104.30025753025,53426.14532338748,5.964396323365009,0.43288516227992907,219.8540998615449
361,265254,Salmonella,2015-07-06,2015-07-06,6,IA,Iowa,Buena Vista,,,,,,,,,,,,,,,,,,,73.0,,12.0,0.0,84.08755242,,20.1,36.406076111107694,1595.3938911968803,48102.340503269304,5.988918305831956,2.5812037960162333,35.65198383609046
362,265255,Salmonella,2015-07-16,2015-07-18,9,OH,Ohio,Crawford,,,,,,,,,,,,,,,,,,,71.79,1014.123333,6.743333333,0.096666667,42.13568027,40.0899997,6.463333337,42.534238941456735,1877.6345344511453,41194.06036446177,6.427262551953819,0.9301331195209407,106.67130120522738
363,265269,Salmonella,2015-07-07,2015-07-09,6,IL,Illinois,Cook,,,,,,,,,,,,,,,,,,,62.88333333,1016.25,9.6,0.123888889,75.63766881,22.9944444,7.34444444,35.805791319037276,178423.74625187585,54963.45394994746,5.648471283914837,0.08989092586750302,5537.506397966252
364,265298,Salmonella,2015-07-18,2015-08-12,8,NY,New York,Kings,,,,,,,,,,,,,,,,,,,78.6974359,1011.833333,7.401282051,0.07,55.03289805,0.692948,6.830769229,34.36180811053048,94302.30080838592,47539.25087139119,5.806152432494802,0.06586877873236621,36534.05613311257
365,265354,Salmonella,2015-06-21,2015-06-21,10,MN,Minnesota,St. Louis,,,,,,,,,,,,,,,,,,,62.0875,1010.95,3.1125,0.1,74.20804019,44.575,7.2375,40.82481304470917,11668.724562636104,47679.40590619507,7.041914879143105,0.3398062163238013,32.10484778314246
366,265365,Salmonella,2015-07-26,2015-07-26,5,KS,Kansas,Shawnee,,,,,,,,,,,,,,,,,,,84.05,1010.95,4.15,0.165,69.10125047,34.3,7.9,38.72596791505633,8496.987970955845,50083.22777893957,6.315757285107665,0.2447205997893299,328.55132704237604
367,265419,Salmonella,2015-06-26,2015-06-26,5,TX,Texas,Waller,,,,,,,,,,,,,,,,,,,81.7,,5.8,0.0,79.43983765,,10.1,29.997372350533755,4218.544847419831,51029.440808455656,5.565682452245684,1.5582296457995302,88.24632214989623
368,265691,Salmonella,2015-08-29,2015-08-29,46,IL,Illinois,Lake,,,,,,,,,,,,,,,,,,,62.65,1017.0,4.3,0.1,99.47400083,26.1,5.2,37.46785279348994,39021.9560538153,77893.86295680355,4.792646264780719,0.12717686375067733,1584.7293879877316
369,265582,Salmonella,2015-08-04,2015-08-05,9,MN,Minnesota,Hennepin,,,,,,,,,,,,,,,,,,,71.28333333,1015.15,4.466666667,0.0,54.55934117,31.6333333,4.616666666,36.097943434975406,82324.62117688512,65401.69863966776,5.620784094724962,0.18236699152822924,2154.146583658674
370,265649,Salmonella,2015-08-03,2015-08-14,7,VA,Virginia,Powhatan,,,,,,,,,,,,,,,,,,,75.23083333,1014.565833,4.450833333,0.18,73.89282832,6.754166,6.207499997,43.35392865047128,2544.4194488512835,76958.54674111064,4.986779697283353,0.5070709921057824,108.36803603066488
371,265657,Salmonella,2015-03-18,2015-03-20,23,CA,California,Los Angeles,,,,,,,,,,,,,,,,,,,64.63518519,1015.402381,5.531481481,0.006666667,59.79472073,34.5794643,6.579629629,35.35820535256097,285054.3165858632,55881.6822762087,5.5926986201360975,0.3642592803781626,2462.283411876142
372,265666,Salmonella,2015-08-15,2015-08-15,10,TX,Texas,Tarrant,,,,,,,,,,,,,,,,,,,86.78,1015.6,5.06,0.0,40.62380195,22.32,4.26,33.94215502482187,112920.3125012067,58303.35183439806,5.458613075346514,0.14710397483885776,2202.488847478865
373,265956,Salmonella,2015-06-25,2015-07-10,7,SC,South Carolina,Charleston,,,,,,,,,,,,,,,,,,,80.68,1017.046875,6.3671875,0.12828125,77.1204187,0.684375,7.175,36.34381167279894,30458.451372418065,52791.138800887005,7.591691396223144,0.27347388988539834,403.0686498836287
374,265964,Salmonella,2015-08-30,2015-09-04,12,MA,Massachusetts,Middlesex,,,,,,,,,,,,,,,,,,,72.88333333,1016.1,4.383333333,0.068333333,64.73630947,5.916667,5.6,38.491356577521735,99771.82804565878,84391.24098943463,4.544156312117516,0.08654241644956455,1896.9155862796251
375,266062,Salmonella,2015-06-06,2015-06-24,283,NC,North Carolina,Davidson,,,,,,,,,,,,,,,,,,,78.52105263,,1.4,0.065789474,70.00872764,,5.847368421,41.2281088693929,7043.453131790538,43018.838600806426,5.3731521168219665,0.44194461452435246,296.2376850662758
376,266080,Salmonella,2015-05-21,2015-05-21,8,AL,Alabama,Walker,,,,,,,,,,,,,,,,,,,65.9,,3.7,0.0,88.49557669,,5.2,42.4649350587061,3138.6889633055284,36228.34922024712,4.53401015194191,0.41522810161274154,83.52651094871881
377,266105,Salmonella,2015-07-06,2015-07-06,14,CO,Colorado,Boulder,,,,,,,,,,,,,,,,,,,59.43333333,,3.15,0.83,103.3147423,,5.3,35.734717707820145,35017.831452564795,70281.86959236601,6.456248094817193,0.2298183096739839,423.5880046130038
378,266116,Salmonella,2015-09-06,2015-09-19,7,IL,Illinois,Cook,,,,,,,,,,,,,,,,,,,69.53809524,1015.607143,9.05952381,0.143214286,66.14170405,22.2880954,8.32857143,35.842442937511706,178921.10282642045,55040.43520499764,5.652495380642987,0.09115530311394124,5538.9866328796115
379,266121,Salmonella,2015-08-14,2015-08-17,10,TX,Texas,Ellis,,,,,,,,,,,,,,,,,,,84.325,,3.1,0.0,49.2564668,,4.875,35.62031954169461,8965.480936531201,62128.85257456731,4.244085389531012,0.6085014238175961,166.79025762073735
380,266126,Salmonella,2015-10-02,2015-10-19,19,IL,Illinois,Kane,,,,,,,,,,,,,,,,,,,54.39444444,1019.422222,8.355555556,0.003888889,62.89593848,26.072222,7.205555554,35.81963014847896,26220.923254838257,70680.92841526437,5.120407667674267,0.2468607809181013,1008.257954593304
381,266136,Salmonella,2015-10-02,2015-10-04,5,TX,Texas,Galveston,,,,,,,,,,,,,,,,,,,72.82,1012.777778,8.473333333,0.0,60.33569972,0.177778,8.684999997,37.48124180938089,23413.87913465965,62164.545420203554,5.40520697553207,0.4209117974133782,810.6420533758765
382,266162,Salmonella,2015-08-23,2015-08-23,20,RI,Rhode Island,Kent,,,,,,,,,,,,,,,,,,,73.0,1016.5,7.6,0.0,81.80398386,2.2,4.4,43.38735378731812,8859.85957372752,63927.565054990126,5.888435159475721,0.1711124716942644,979.1598364295227
383,266193,Salmonella,2015-10-16,2015-10-16,21,OR,Oregon,Union,,,,,,,,,,,,,,,,,,,52.2,,0.9,0.0,44.6244371,,4.2,40.05842192689234,1710.7812013839018,43602.89171382363,5.152975507276895,3.5161728101036154,12.639487094905064
384,266198,Salmonella,2015-10-20,2015-10-27,10,VA,Virginia,Essex,,,,,,,,,,,,,,,,,,,55.65,,1.65,0.0,60.09658104,,5.225,44.70090269573514,491.3721547771359,42190.234051615655,9.606721945732428,1.9396799968506548,43.378007991571224
385,266221,Salmonella,2015-09-26,2015-09-27,10,WI,Wisconsin,Sauk,,,,,,,,,,,,,,,,,,,63.6,1020.7,4.225,0.0,75.74981732,29.75,4.7,40.692458347647246,2935.9808159711115,50787.22265761794,8.611914099590791,1.7908046203198869,75.7036715033199
386,266271,Salmonella,2015-03-18,2015-03-19,38,AZ,Arizona,Pinal,,,,,,,,,,,,,,,,,,,67.35,,4.4,0.005,47.37112269,,9.575,36.786050600757065,43727.76506152598,50062.245148516355,5.37779253198282,1.5230240442016434,72.79850579992933
387,266290,Salmonella,2015-10-04,2015-10-04,48,TX,Texas,Parker,,,,,,,,,,,,,,,,,,,67.7,1014.4,4.4,0.0,48.737089,34.1,2.6,39.61776837639516,9275.125227249238,66828.68588956344,4.2600647297821,0.5039576140212518,133.88596911375242
388,266294,Salmonella,2015-08-21,2015-08-21,9,OH,Ohio,Cuyahoga,,,,,,,,,,,,,,,,,,,69.25,1018.633333,8.35,0.0425,53.63513672,26.633333,7.125,40.397948326346686,46527.65173066336,44138.54170475632,5.943888051407373,0.09256333056654366,2766.4766626732994
389,266336,Salmonella,2015-10-25,2015-10-25,18,FL,Florida,Alachua,,,,,,,,,,,,,,,,,,,72.7,1018.1,4.1,0.0,76.57025445,5.8,7.0,30.749813001013788,27850.553390374724,42791.50648661778,6.955137136374227,0.4569624157374639,290.0185839890286
390,266339,Salmonella,2015-07-17,2015-07-28,17,SC,South Carolina,Berkeley,Charleston,Clarendon,Colleton,Georgetown,Sumter,,,,,,,,,,,,,,82.83205128,1013.21,4.595138889,0.056984848,71.95179421,2.899815,6.786805551,39.79060809708494,10689.73728008674,42215.48801411303,6.288390153615908,0.9521133830864584,151.1133346213097
391,266367,Salmonella,2015-11-11,2015-11-11,14,OH,Ohio,Butler,,,,,,,,,,,,,,,,,,,43.3,1017.3,1.65,0.03,77.35806154,23.1,5.35,36.36965262548033,23479.92790895402,57391.981839254586,6.496402453362347,0.12126219355940815,797.2788252372469
392,266454,Salmonella,2015-02-23,2015-03-12,6,ID,Idaho,Ada,,,,,,,,,,,,,,,,,,,42.25,1020.366667,5.266666667,0.005,47.32997288,101.8722226,6.833333333,35.55091506254104,27452.237843654173,55886.714460725525,5.696200173224765,0.4470779313152769,390.1165462094433
393,266676,Salmonella,2015-11-21,2015-11-21,20,FL,Florida,Polk,,,,,,,,,,,,,,,,,,,73.7,1014.7,3.066666667,0.046666667,87.55256175,5.133333,4.9,40.297320157955774,35427.75042404655,43118.60338133301,6.731373936994999,1.5158838047378282,347.96322278817695
394,266821,Salmonella,2015-08-01,2015-08-30,9,CO,Colorado,Douglas,,,,,,,,,,,,,,,,,,,71.84,1014.596667,6.9,0.099,40.72410596,190.1100003,9.02666667,37.46522378969673,27038.997500485122,102745.43900517245,4.011948975449085,0.10858911970076275,362.07203636537974
395,266822,Salmonella,2015-12-12,2015-12-12,16,NV,Nevada,Carson City,,,,,,,,,,,,,,,,,,,31.5,,1.8,0.0,67.21163887,,7.1,42.57662569305192,6461.123968878736,47741.36117584312,7.3500191721264265,0.0879591437937621,376.6532716201893
396,266858,Salmonella,2015-12-16,2015-12-17,7,OR,Oregon,Marion,,,,,,,,,,,,,,,,,,,43.05,1019.55,7.2,0.275,91.24762962,7.5,6.55,35.79270418178868,20187.070645712647,48367.88834132751,5.8346034308456165,4.6813029256875875,273.30291621867195
397,266936,Salmonella,2015-12-31,2016-01-03,7,IA,Iowa,Muscatine,,,,,,,,,,,,,,,,,,,26.15,,8.6,0.0,73.16086759,,5.9,38.199447807389085,1610.8819677007816,53682.76652658154,6.362711499073438,0.6748729633798609,98.09411208168561
398,266987,Salmonella,2015-06-24,2015-07-02,6,AZ,Arizona,Pima,,,,,,,,,,,,,,,,,,,89.14444444,1010.177778,7.12962963,0.030740741,34.81355588,85.4222224,11.97777778,37.94968500881972,57923.682438334385,46232.122567635364,6.54830135886626,0.18231217390527685,108.39720407877253
399,267008,Salmonella,2015-11-14,2015-11-14,5,FL,Florida,Bradford,,,,,,,,,,,,,,,,,,,58.2,,5.9,0.0,56.26187293,,7.1,39.545983426662346,2535.6273854798646,41421.86394890817,2.92314064038201,0.15689948971052003,92.74444558826038
400,267020,Salmonella,2015-12-17,2015-12-17,24,HI,Hawaii,Honolulu,,,,,,,,,,,,,,,,,,,76.31666667,1017.5,9.766666667,0.023333333,68.33186515,0.666667,6.250000003,36.89687561399768,60784.17551783875,74395.36588807436,7.537101019795268,0.39041507172148854,1637.9439254492108
401,267169,Salmonella,2015-11-29,2015-12-13,17,GA,Georgia,Gwinnett,,,,,,,,,,,,,,,,,,,55.31333333,,4.2,0.0,61.71973484,,4.893333333,34.48278516362383,53378.94217394718,60253.50751350208,5.342544375153683,0.12617539357730426,1993.8916715831479
402,267197,Salmonella,2015-06-19,2015-06-22,13,WA,Washington,King,,,,,,,,,,,,,,,,,,,64.9125,1017.375,4.96875,0.00875,52.90310385,6.108333,4.65,37.21139951140037,134674.2474505354,73953.29074305197,5.659100678803461,0.2960960829828642,957.8384891388329
403,267198,Salmonella,2015-06-02,2015-06-15,275,ID,Idaho,Ada,,,,,,,,,,,,,,,,,,,72.32857143,1010.314286,6.242857143,0.019285714,34.55308982,98.1071431,8.599999997,35.630517526822864,27788.91557902168,55988.53103202367,5.681862695300807,0.4398455683226677,392.1994006511407
404,267203,Salmonella,2015-10-16,2015-10-25,22,AR,Arkansas,Garland,,,,,,,,,,,,,,,,,,,64.42,1022.69,4.84,0.122,52.16762743,19.84,5.18,44.108041645258844,6461.041913939514,38799.66616565919,6.62984248422765,0.31127206983015393,143.02876568448676
405,267240,Salmonella,2015-12-30,2016-01-08,9,CT,Connecticut,New Haven,,,,,,,,,,,,,,,,,,,31.01666667,1021.7,5.283333333,0.035666667,54.28269101,10.613333,4.969999997,39.80048367466547,35027.58992058839,61644.31773283433,5.179056107851703,0.28083493947936355,1426.2903022879932
406,267267,Salmonella,2015-06-21,2015-06-21,24,WA,Washington,King,,,,,,,,,,,,,,,,,,,65.8,1013.875,6.175,0.0,48.01599396,6.141667,5.05,37.21138785174338,134682.39807632318,73956.33763377914,5.659181954709569,0.29609315997124697,957.8626622910718
407,267462,Salmonella,2014-08-29,2014-10-11,10,CA,California,Los Angeles,,,,,,,,,,,,,,,,,,,75.55522133,1010.831506,5.572422757,0.000621843,42.11460466,34.8463089,6.408979503,35.239845930873926,282781.4164237146,55858.966660243976,5.536868945356151,0.3598410347909551,2452.0959948767927
408,267358,Salmonella,2015-02-04,2015-02-12,8,WA,Washington,King,,,,,,,,,,,,,,,,,,,51.8,1011.182407,4.690740741,0.29537037,82.87477056,6.282407,4.776851852,37.2059670642116,132422.46527992643,73221.53374852632,5.6294998021472376,0.29616347658657655,951.4642988027941
409,267376,Salmonella,2015-03-26,2015-04-04,28,ID,Idaho,Ada,,,,,,,,,,,,,,,,,,,50.92,1020.94,6.72,0.0,42.98643599,101.07,7.45,35.573011696103734,27536.901429767808,55916.266878203736,5.6936844148065004,0.44516909496566043,390.6929238973139
410,267384,Salmonella,2015-06-14,2015-06-15,6,UT,Utah,Salt Lake,,,,,,,,,,,,,,,,,,,78.7,1006.6,7.6,0.0,30.99805593,139.5,6.4,31.633286504756057,55461.16288052869,61647.3659524316,5.1383263474924,0.10184880764830194,1442.491130083392
411,267466,Salmonella,2014-04-08,2014-04-08,5,CA,California,Los Angeles,,,,,,,,,,,,,,,,,,,71.12352941,1018.442857,4.123529412,0.0,27.85943052,36.6999999,6.152941178,35.15803009991405,282139.78544567013,55868.707523852834,5.4593943960860685,0.3477893216008581,2442.9070783996344
412,267493,Salmonella,2015-06-07,2015-06-14,27,WA,Washington,King,,,,,,,,,,,,,,,,,,,66.828125,1016.9625,4.5625,0.0,49.3497227,6.129167,4.26875,37.21160098833396,134510.87140306417,73892.72376235586,5.657431741939476,0.29615333891018647,957.3549636377812
413,267494,Salmonella,2015-11-24,2015-11-24,10,WA,Washington,Grant,,,,,,,,,,,,,,,,,,,29.8,1010.15,6.0,0.075,82.72514444,45.55,16.05,32.193411175374194,5485.271548927454,48531.02473781248,3.451423979243808,18.50472641504458,34.344889036731914
414,267507,Salmonella,2015-07-15,2015-07-15,73,AZ,Arizona,Navajo,,,,,,,,,,,,,,,,,,,67.45,1012.6,8.25,0.02,56.00614261,182.5,10.3,35.564633941602935,6694.308443067001,36153.46926217098,8.120867419447661,1.3356609661162695,10.806269595577435
415,267510,Salmonella,2016-02-12,2016-02-12,9,TN,Tennessee,Williamson,,,,,,,,,,,,,,,,,,,35.86,1023.15,3.61,0.0,57.35754765,22.36,9.25,38.91855832001218,17862.636086295708,97080.57250292052,3.7432302766995447,0.16589702996014433,343.55033269353373
416,267685,Salmonella,2015-09-04,2015-09-10,160,DC,District of Columbia,District of Columbia,,,,,,,,,,,,,,,,,,,79.36142857,1016.595714,4.752857143,0.004285714,15.15497963,1.881428,4.615714286,33.68665016647776,61396.770507302,70482.27732526674,4.575850137158327,0.07211815808010445,10539.282921165828
417,267703,Salmonella,2016-02-20,2016-02-28,87,OH,Ohio,Montgomery,,,,,,,,,,,,,,,,,,,41.89444444,1013.805556,10.45555556,0.206111111,66.37297102,36.2388893,7.11111111,39.396610299233416,31723.192449354425,44017.099002451185,6.678422435085788,0.0668545575088412,1156.173574844906
418,267727,Salmonella,2015-09-20,2015-09-28,5,PA,Pennsylvania,Franklin,,,,,,,,,,,,,,,,,,,63.38777778,1024.195556,3.732222222,0.016666667,68.08127236,33.2033338,4.896666667,40.84093260706808,7435.68481659023,53711.079558264435,5.6451386312751985,1.3133995058000154,196.97380444598025
419,267839,Salmonella,2015-08-31,2015-09-08,252,AZ,Arizona,Navajo,,,,,,,,,,,,,,,,,,,66.15,1014.255556,5.761111111,0.152222222,63.91653811,183.505556,9.461111109,35.60975331954962,6799.72099155375,36049.94808270438,8.205070922989803,1.3352343058746996,10.808393075239508
420,267919,Salmonella,2015-08-22,2015-08-22,5,AZ,Arizona,Graham,,,,,,,,,,,,,,,,,,,87.7,1008.1,10.2,0.0,38.4036591,104.4,8.8,31.981984524307848,2771.201422340089,46295.0314702134,5.252438563679169,0.9109666973451145,8.085688638073988
421,268427,Salmonella,2015-11-07,2015-11-09,7,IL,Illinois,Lake,,,,,,,,,,,,,,,,,,,42.85,1026.3,5.883333333,0.0,61.64306999,27.4,5.799999997,37.54776082191166,39063.51298575244,77938.4432570291,4.716402900953064,0.13295515268637517,1584.481503526951
422,268549,Salmonella,2015-09-25,2015-10-22,9,AL,Alabama,Tuscaloosa,,,,,,,,,,,,,,,,,,,66.74642857,1017.0,4.267857143,0.047142857,65.48035123,6.575,5.289285714,31.83612876910888,15972.821778437126,46493.1137132127,6.1357141899248875,0.18098932493164463,151.33399823061447
423,268592,Salmonella,2016-02-06,2016-02-08,10,IL,Illinois,Cook,,,,,,,,,,,,,,,,,,,33.56666667,1014.983333,8.066666667,0.0,72.50177872,23.383333,6.711111113,35.918860900838986,178924.28092014857,55356.632893176786,5.645321999781291,0.09318149098398297,5538.524061231906
424,268683,Salmonella,2016-04-16,2016-04-19,7,FL,Florida,Volusia,,,,,,,,,,,,,,,,,,,69.61875,1021.8,10.5625,0.01625,68.25097209,1.1375,5.1625,46.38579377605218,35852.91665763993,41303.77564728297,7.410326428517954,0.4045810625953482,459.2409055651979
425,268717,Salmonella,2016-03-12,2016-08-12,15,UT,Utah,Wasatch,,,,,,,,,,,,,,,,,,,56.79350649,,4.194805195,0.0,41.2613729,,11.45064936,33.167667478378256,2588.824683201257,68235.21975753679,7.2921138347512695,0.11575782241490352,23.08729803859999
426,268767,Salmonella,2016-04-22,2016-04-30,9,WI,Wisconsin,Dane,,,,,,,,,,,,,,,,,,,49.31111111,1014.488889,8.166666667,0.083333333,68.55580379,31.6777779,6.377777773,34.62111632273118,37898.236588092965,63306.533598563765,5.760250691953666,0.522896918833526,428.0139512083268
427,268776,Salmonella,2015-03-17,2015-03-24,6,CA,California,Monterey,,,,,,,,,,,,,,,,,,,57.70104167,1020.861458,4.646875,0.001875,74.42777429,5.805208,5.91979167,33.35467850424219,25324.159574987658,58514.662017978626,6.091763462105877,12.177936795885685,129.8049564831377
428,268793,Salmonella,2015-12-13,2015-12-18,8,CA,California,San Francisco,,,,,,,,,,,,,,,,,,,50.975,1020.633333,6.591666667,0.0,,,7.491666663,38.505682486134454,66841.77454749543,81113.87910814527,6.492424242205807,0.13235419671579066,17929.296605645202
429,268795,Salmonella,2016-03-18,2016-04-27,51,GA,Georgia,Cobb,,,,,,,,,,,,,,,,,,,61.3097561,1017.939024,6.662195122,0.082682927,53.09085866,37.8292679,6.706097558,36.043009952718755,65424.17338828744,66512.78019884574,5.899822686583574,0.10536692160348898,2125.069279369022
430,268796,Salmonella,2015-06-20,2015-10-02,11,CA,California,Alameda,,,,,,,,,,,,,,,,,,,66.60238095,1013.566825,6.54015873,0.00031746,63.25285276,6.56873,6.14968254,37.02234105300571,100626.35669168325,74747.6712545469,4.943009997145251,0.20951349792265062,2131.9563623570793
431,268835,Salmonella,2016-05-04,2016-05-17,29,OH,Ohio,Wayne,,,,,,,,,,,,,,,,,,,53.68571429,1014.3,7.157142857,0.076428571,71.45766623,41.2214286,7.207142853,38.81618421676802,5714.912446481105,50663.0461174243,5.791349438177597,1.920766660319899,208.1814686023096
432,269066,Salmonella,2016-02-26,2016-03-09,13,AL,Alabama,Elmore,,,,,,,,,,,,,,,,,,,52.86076923,1021.401538,4.811538462,0.104615385,63.85009417,12.652307,6.648461538,37.977290442607355,6974.070072666176,53472.08110333421,3.578166345520763,0.16161979935215756,130.67136730816088
433,268913,Salmonella,2016-05-08,2016-05-16,93,NY,New York,Suffolk,,,,,,,,,,,,,,,,,,,54.71777778,1013.958333,6.957777778,0.0665,60.07249852,2.313889,7.002222222,40.727804896689385,33449.78577780331,89029.86981252041,4.605789345127131,0.19780845418993603,1644.8028050527387
434,269012,Salmonella,2016-05-20,2016-05-20,30,IA,Iowa,Chickasaw,,,,,,,,,,,,,,,,,,,62.92,1019.12,6.8,0.0,39.61811873,36.24,6.35,44.188420809768935,368.63771393577593,47304.215470834184,4.1995384354302185,3.0599292699045995,24.204555682370938
435,269106,Salmonella,2016-05-21,2016-05-21,10,CT,Connecticut,New Haven,,,,,,,,,,,,,,,,,,,58.23333333,1020.1,3.133333333,0.0,58.91360058,9.966667,6.433333334,39.792967341446925,35081.07289574652,61903.20743338229,5.195378637650246,0.2373356821170268,1425.0710084603127
436,269155,Salmonella,2016-05-29,2016-05-29,12,TX,Texas,Upshur,,,,,,,,,,,,,,,,,,,76.6,,1.9,0.0,82.89471124,,4.1,40.530654390298565,3167.733850478976,47018.346292057315,4.389108170231159,0.8384289714251524,68.92961782544131
437,269204,Salmonella,2016-05-12,2016-08-11,35,TN,Tennessee,Davidson,Williamson,,,,,,,,,,,,,,,,,,76.99257246,1016.259348,3.782101449,0.1025,68.31979352,21.317935,8.056884061,36.57834523242907,35134.11711276257,73884.02526325235,4.965252718438041,0.1414437149352263,831.4255551802448
438,269372,Salmonella,2016-07-10,2016-07-12,251,SC,South Carolina,Lexington,,,,,,,,,,,,,,,,,,,85.63333333,1016.1,5.0,0.013333333,57.87801196,7.866667,7.36666667,38.6738762728282,18363.17724244729,54486.4800206137,4.948167148849183,0.40256372469035934,394.6693145198495
439,269383,Salmonella,2016-06-01,2016-06-25,13,OR,Oregon,Multnomah,,,,,,,,,,,,,,,,,,,64.578,1017.748,4.504,0.0778,58.94412669,2.326,6.532,36.599519820805135,62750.77587895595,55509.53871120761,7.49101345997772,0.5595558466038306,1792.1118146110346
440,269389,Salmonella,2016-06-25,2016-08-11,112,SD,South Dakota,Charles Mix,,,,,,,,,,,,,,,,,,,75.6975,1013.25,7.58625,0.05,65.10911549,50.7310417,8.28041667,36.67522964959206,493.63562761783004,43381.24922490654,5.475116778352384,2.606657131061686,8.436211672027977
441,269578,Salmonella,2016-06-25,2016-07-21,51,IA,Iowa,Iowa,,,,,,,,,,,,,,,,,,,73.3456,1015.0632,6.1332,0.1652,79.27245134,29.7904,7.9248,42.09882130827746,1053.1006318481839,56916.36664631224,3.745464782530842,1.2765044661009608,27.873454226535802
442,269587,Salmonella,2016-07-11,2016-07-26,12,OH,Ohio,Wood,,,,,,,,,,,,,,,,,,,78.39375,1016.3,7.13125,0.08375,66.60348435,22.0875,7.09375,34.74260660442129,12938.03517411351,54788.60179634589,7.590626925393645,0.43718375006554244,209.39087458323905
443,269595,Salmonella,2016-06-18,2016-06-19,10,GA,Georgia,Rockdale,,,,,,,,,,,,,,,,,,,75.01,1020.3,7.725,0.02,36.15250475,35.265,5.285,37.55385018627059,8420.425010639323,50294.25810009797,5.320331130842274,0.14217267551337232,671.7392954674029
444,269610,Salmonella,2016-06-17,2016-07-11,9,MN,Minnesota,Hennepin,Washington,,,,,,,,,,,,,,,,,,72.832,1014.181,7.1717,0.0983,59.66084089,30.906,8.8109,37.54385993196358,50274.0791678729,75831.58650118591,5.255449028775253,0.26452052828691947,1409.0629370083489
445,269666,Salmonella,2016-06-07,2016-06-13,8,NE,Nebraska,Hall,,,,,,,,,,,,,,,,,,,78.45714286,1011.757143,9.657142857,0.0,51.06855952,64.8714287,7.014285713,35.73648151684913,4170.057146217884,49948.20458472025,6.80909266269271,1.3115326864949368,111.58942090432943
446,269675,Salmonella,2016-07-21,2016-08-08,7,TN,Tennessee,Roane,,,,,,,,,,,,,,,,,,,78.98105263,1015.257895,2.386315789,0.08,76.48502154,31.7600003,7.122105264,46.212315608774304,2687.072136906278,41413.968027041396,6.0270118437198725,0.2168411168043945,147.0574081072465
447,269704,Salmonella,2016-06-25,2016-06-29,6,MA,Massachusetts,Barnstable,,,,,,,,,,,,,,,,,,,67.265,1018.9,6.52,0.004666667,72.20209193,2.36,5.165,51.53788796312379,8926.266004949362,64214.83694815797,6.285508050394114,0.5043121848275633,545.4968653756405
448,269787,Salmonella,2016-07-30,2016-08-07,16,FL,Florida,Nassau,,,,,,,,,,,,,,,,,,,84.03333333,,5.566666667,0.0,76.96876916,,9.188888893,44.43913997696903,5953.595486219879,56583.15820716629,6.605895741442173,0.5035310232562711,118.17708231472635
449,269818,Salmonella,2016-08-13,2016-08-23,19,MO,Missouri,Camden,,,,,,,,,,,,,,,,,,,71.80909091,,4.3,0.0,79.00537247,,4.6,49.93155586065375,3338.2924401594746,45812.426748648206,8.410709729639109,0.4841041729471206,67.09290215660963
450,269825,Salmonella,2016-08-14,2016-08-14,8,OH,Ohio,Highland,,,,,,,,,,,,,,,,,,,74.87,1015.65,5.11,0.08,92.36416366,34.61,5.29,40.18806647164165,2182.5064647192094,40146.28705634113,5.701130150484461,1.3831812267650492,77.98770778308501
451,270034,Salmonella,2016-08-24,2016-08-31,17,IA,Iowa,Johnson,Linn,Louisa,Muscatine,Polk,Scott,Warren,,,,,,,,,,,,,73.71797619,1018.353958,5.329255952,0.274702381,73.54630089,28.3466961,7.326547618,36.673083262046525,10361.838947898754,57926.24214064069,5.439005088636536,0.7278739430087515,273.22426494171185
452,270040,Salmonella,2016-08-16,2016-08-18,5,MN,Minnesota,Ramsey,,,,,,,,,,,,,,,,,,,72.76666667,1015.433333,3.533333333,0.09,79.19001222,25.333333,5.466666667,34.58088301546925,47474.19145799268,56950.73686365125,5.4691365972366315,0.21139879504949222,3481.2902446174025
